gameId,gameTitle,achievementId,title,description,points,trueRatio,type,author,badgeUrl,numAwarded,numAwardedHardcore,displayOrder,memAddr
668,Pokémon Emerald Version,537115,How About a Little Battle?,Defeat your rival at Rustboro City or Route 104,3,7,missable,Gudra,https://media.retroachievements.org/Badge/611448.png,5607,3504,1102,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8cSI:0xW005d8c_0xM00935a>d0xM00935aSI:0xW005d8c_0xT00935a>d0xT00935aSI:0xW005d8c_0xN00935a>d0xN00935aSI:0xW005d8c_0xM00935b>d0xM00935bSI:0xW005d8c_0xM009370>d0xM009370SI:0xW005d8c_0xN009370>d0xN009370
668,Pokémon Emerald Version,537205,Everyone Knows,Set a new trendy phrase,1,4,,Gudra,https://media.retroachievements.org/Badge/609852.png,2344,1781,1103,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xP009382>d0xP009382
668,Pokémon Emerald Version,537206,Fishing Trainee,Receive the Old Rod in Dewford Town,2,5,,Gudra,https://media.retroachievements.org/Badge/609853.png,4909,3158,1104,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xN009290>d0xN009290
668,Pokémon Emerald Version,537117,Battle Addict - Dewford,Defeat every trainer in Dewford gym,5,13,missable,Gudra,https://media.retroachievements.org/Badge/611449.png,4932,3209,1199,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_A:0xO009345_I:0xW005d8c_A:0xR009357_I:0xW005d8c_A:0xQ009357_I:0xW005d8c_A:0xP009326_I:0xW005d8c_A:0xS009357_I:0xW005d8c_M:0xN009345=6_I:0xW005d8c_A:d0xO009345_I:0xW005d8c_A:d0xR009357_I:0xW005d8c_A:d0xQ009357_I:0xW005d8c_A:d0xP009326_I:0xW005d8c_A:d0xS009357_I:0xW005d8c_d0xN009345>=4_I:0xW005d8c_A:d0xO009345_I:0xW005d8c_A:d0xR009357_I:0xW005d8c_A:d0xQ009357_I:0xW005d8c_A:d0xP009326_I:0xW005d8c_A:d0xS009357_I:0xW005d8c_d0xN009345<6
668,Pokémon Emerald Version,27597,The Big Hit,Defeat Brawly to earn the Knuckle Badge,10,13,progression,Brian,https://media.retroachievements.org/Badge/315494.png,17107,9670,1200,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xM00937d>d0xM00937d
668,Pokémon Emerald Version,537187,Rocky Courier,Deliver the Letter to Steven,4,5,progression,Gudra,https://media.retroachievements.org/Badge/609834.png,14645,8531,1201,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xR009287>d0xR009287
668,Pokémon Emerald Version,537214,Devon Delivery,Receive the Exp. Share,3,9,,Gudra,https://media.retroachievements.org/Badge/609861.png,3765,2560,1202,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xM009292>d0xM009292
668,Pokémon Emerald Version,537207,Drinks on the House,Complete the Seashore House challenge and receive a prize,3,9,,Gudra,https://media.retroachievements.org/Badge/609854.png,4194,2751,1203,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xQ009281>d0xQ009281
668,Pokémon Emerald Version,537208,Crush Those Berries,Receive a Powder Jar in Slateport's Market,2,6,,Gudra,https://media.retroachievements.org/Badge/609855.png,4106,2688,1204,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xN00929a>d0xN00929a
668,Pokémon Emerald Version,537210,Friendship Is Amazing!,Receive the Soothe Bell for showing a friendly Pokémon to a woman in the Pokémon Fan Club,3,11,,Gudra,https://media.retroachievements.org/Badge/609857.png,2871,2069,1206,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xS009292>d0xS009292
668,Pokémon Emerald Version,537188,Fight at the Museum,Defeat Team Aqua at the Oceanic Museum,3,4,progression,Gudra,https://media.retroachievements.org/Badge/609835.png,14257,8321,1207,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xP0092de>d0xP0092de
668,Pokémon Emerald Version,537128,Trainer Extraordinaire - Slateport,Win at the Slateport Battle Tent and receive a prize,5,19,,Gudra,https://media.retroachievements.org/Badge/611450.png,2889,2035,1208,0xH000e08!=0_0xW005d90=d0xW005d90.20._R:0xW005d90!=d0xW005d90_I:0xW005d8c_0xI008004=2306_I:0xW005d90_d0xH008ca8=3_I:0xW005d90_0xH008ca8=0
668,Pokémon Emerald Version,27593,Long Time No See!,Defeat your Rival on Route 110,5,6,progression,Brian,https://media.retroachievements.org/Badge/315487.png,14889,8580,1209,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8cSI:0xW005d8c_0xN009351>d0xN009351SI:0xW005d8c_0xQ009351>d0xQ009351SI:0xW005d8c_0xT009351>d0xT009351SI:0xW005d8c_0xO009352>d0xO009352SI:0xW005d8c_0xR009352>d0xR009352SI:0xW005d8c_0xM009353>d0xM009353
668,Pokémon Emerald Version,537211,Rydel Rydel Rydel Rydel Rydel Rydel Rydel Rydel,Receive a bike of your choice at Rydel's Cycles,1,3,,Gudra,https://media.retroachievements.org/Badge/609858.png,4375,2788,1210,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xO00927b>d0xO00927b
668,Pokémon Emerald Version,537212,Aw Dang It,Exchange a Harbor Mail for a Coin Case,2,7,,Gudra,https://media.retroachievements.org/Badge/609859.png,2949,2102,1211,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xO009290>d0xO009290
668,Pokémon Emerald Version,537189,Still a Novice,Defeat Wally at the entrance to the Mauville Gym,2,2,progression,Gudra,https://media.retroachievements.org/Badge/609836.png,13874,8092,1212,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xS009287>d0xS009287
668,Pokémon Emerald Version,537118,Battle Addict - Mauville,Defeat every trainer in Mauville gym,5,15,missable,Gudra,https://media.retroachievements.org/Badge/611451.png,4175,2718,1299,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_A:0xN009361_I:0xW005d8c_A:0xT009327_I:0xW005d8c_A:0xP009338_I:0xW005d8c_A:0xO009374_I:0xW005d8c_M:0xO009328=5_I:0xW005d8c_A:d0xN009361_I:0xW005d8c_A:d0xT009327_I:0xW005d8c_A:d0xP009338_I:0xW005d8c_A:d0xO009374_I:0xW005d8c_d0xO009328>=3_I:0xW005d8c_A:d0xN009361_I:0xW005d8c_A:d0xT009327_I:0xW005d8c_A:d0xP009338_I:0xW005d8c_A:d0xO009374_I:0xW005d8c_d0xO009328<5
668,Pokémon Emerald Version,27598,Swell Shock,Defeat Wattson to earn the Dynamo Badge,10,14,progression,Brian,https://media.retroachievements.org/Badge/315495.png,13626,7975,1300,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xN00937d>d0xN00937d
668,Pokémon Emerald Version,537213,Didn't See It Coming,Attempt to return some lost glasses,1,3,,Gudra,https://media.retroachievements.org/Badge/609860.png,2897,2065,1301,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xR0092d5>d0xR0092d5
668,Pokémon Emerald Version,537129,Trainer Extraordinaire - Verdanturf,Win at the Verdanturf Battle Tent and receive a prize,5,30,,Gudra,https://media.retroachievements.org/Badge/611452.png,1508,1238,1302,0xH000e08!=0_0xW005d90=d0xW005d90.20._R:0xW005d90!=d0xW005d90_I:0xW005d8c_0xI008004=1536_I:0xW005d90_d0xH008ca8=3_I:0xW005d90_0xH008ca8=0
668,Pokémon Emerald Version,537127,Whole Winstrate Won,Receive a reward for beating the Winstrate family on Route 111,5,17,,Gudra,https://media.retroachievements.org/Badge/611453.png,3510,2343,1303,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xR009292>d0xR009292
668,Pokémon Emerald Version,537130,Trainer Extraordinaire - Fallarbor,Win at the Fallarbor Battle Tent and receive a prize,5,30,,Gudra,https://media.retroachievements.org/Badge/611454.png,1504,1242,1305,0xH000e08!=0_0xW005d90=d0xW005d90.20._R:0xW005d90!=d0xW005d90_I:0xW005d8c_0xI008004=1281_I:0xW005d90_d0xH008ca8=3_I:0xW005d90_0xH008ca8=0
668,Pokémon Emerald Version,537215,Lotad Tower,Receive a Lotad Doll from Lanette,2,7,,Gudra,https://media.retroachievements.org/Badge/609862.png,3095,2090,1306,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xP009280>d0xP009280
668,Pokémon Emerald Version,537190,Free Falling,Help out Professor Cozmo at Meteor Falls,1,1,progression,Gudra,https://media.retroachievements.org/Badge/609837.png,11827,7132,1307,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xT009289>d0xT009289
668,Pokémon Emerald Version,27604,Geothermal Power,Interfere with Team Magma on Mt. Chimney,5,7,progression,Brian,https://media.retroachievements.org/Badge/611412.png,11728,7084,1308,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xP009281>d0xP009281
668,Pokémon Emerald Version,537216,Volcano Baked,Buy a cookie on Mt. Chimney,1,4,,Gudra,https://media.retroachievements.org/Badge/609863.png,2769,1982,1309,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xI008004=6156_I:0xW005d90_K:0xX0080ac_I:0xW005d8c_B:0xX008490^{recall}_I:0xW005d8c_A:d0xX008490^{recall}_0=200
668,Pokémon Emerald Version,537217,I Found This Rock and Thought About You,Return the stolen meteor to Professor Cozmo,3,15,,Gudra,https://media.retroachievements.org/Badge/609864.png,1931,1508,1310,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xR00928c>d0xR00928c
668,Pokémon Emerald Version,537201,Amoonguss Would Debut 6 Years Later,Defeat the suspicious Magma grunt on Jagged Pass,1,3,missable,Gudra,https://media.retroachievements.org/Badge/609848.png,3318,2218,1311,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xO009357>d0xO009357
668,Pokémon Emerald Version,537131,Why Not?,Receive an Egg from the old lady at the Lavaridge Springs,1,3,,Gudra,https://media.retroachievements.org/Badge/611455.png,2945,2051,1312,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xO009291>d0xO009291
668,Pokémon Emerald Version,537119,Battle Addict - Lavaridge,Defeat every trainer in Lavaridge gym,5,18,missable,Gudra,https://media.retroachievements.org/Badge/611456.png,3396,2267,1399,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_A:0xO009329_I:0xW005d8c_A:0xQ009329_I:0xW005d8c_A:0xR00934e_I:0xW005d8c_A:0xN009329_I:0xW005d8c_A:0xM009361_I:0xW005d8c_A:0xP009329_I:0xW005d8c_A:0xR009329_I:0xW005d8c_M:0xO009361=8_I:0xW005d8c_A:d0xO009329_I:0xW005d8c_A:d0xQ009329_I:0xW005d8c_A:d0xR00934e_I:0xW005d8c_A:d0xN009329_I:0xW005d8c_A:d0xM009361_I:0xW005d8c_A:d0xP009329_I:0xW005d8c_A:d0xR009329_I:0xW005d8c_d0xO009361>=6_I:0xW005d8c_A:d0xO009329_I:0xW005d8c_A:d0xQ009329_I:0xW005d8c_A:d0xR00934e_I:0xW005d8c_A:d0xN009329_I:0xW005d8c_A:d0xM009361_I:0xW005d8c_A:d0xP009329_I:0xW005d8c_A:d0xR009329_I:0xW005d8c_d0xO009361<8
668,Pokémon Emerald Version,27599,Passion Burn,Defeat Flannery to earn the Heat Badge,10,15,progression,Brian,https://media.retroachievements.org/Badge/315496.png,11545,6970,1400,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xO00937d>d0xO00937d
668,Pokémon Emerald Version,57267,Amateur Archaeologist,Acquire a fossil in the Mirage Tower,1,2,,Blazekickn,https://media.retroachievements.org/Badge/315490.png,7358,4857,1401,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xI008004=6241SI:0xW005d8c_0xT009299>d0xT009299SI:0xW005d8c_0xM00929a>d0xM00929a
668,Pokémon Emerald Version,537120,Battle Addict - Petalburg,Defeat every trainer in Petalburg gym,10,40,missable,Gudra,https://media.retroachievements.org/Badge/611457.png,2746,2004,1499,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_A:0xT009318_I:0xW005d8c_A:0xN00931b_I:0xW005d8c_A:0xM009319_I:0xW005d8c_A:0xO00931b_I:0xW005d8c_A:0xN009319_I:0xW005d8c_A:0xP00931b_I:0xW005d8c_M:0xO009319=7_I:0xW005d8c_A:d0xT009318_I:0xW005d8c_A:d0xN00931b_I:0xW005d8c_A:d0xM009319_I:0xW005d8c_A:d0xO00931b_I:0xW005d8c_A:d0xN009319_I:0xW005d8c_A:d0xP00931b_I:0xW005d8c_d0xO009319=6
668,Pokémon Emerald Version,27600,Reliable One,Defeat Norman to earn the Balance Badge,10,16,progression,Brian,https://media.retroachievements.org/Badge/315497.png,10851,6638,1500,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xP00937d>d0xP00937d
668,Pokémon Emerald Version,537218,Growing Stronger Every Day,Receive a special prize from your Mom for defeating your Dad,3,14,,Gudra,https://media.retroachievements.org/Badge/609865.png,2224,1656,1501,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xR009280>d0xR009280
668,Pokémon Emerald Version,57271,New Mauville Maintenance,Disable the generator in New Mauville and obtain your reward,5,9,,Blazekickn,https://media.retroachievements.org/Badge/315519.png,7733,5101,1502,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xN00928a>d0xN00928a
668,Pokémon Emerald Version,537219,Fishing Enthusiast,Receive the Good Rod on Route 118,3,12,,Gudra,https://media.retroachievements.org/Badge/609866.png,2845,1941,1503,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xP00928c>d0xP00928c
668,Pokémon Emerald Version,57265,One Tile Away from Beauty,Catch a wild Feebas,25,81,,Blazekickn,https://media.retroachievements.org/Badge/315516.png,3251,2587,1504,0xH000e08!=0_0x 02c0dc=328_d0xH02c33a=0_T:0xH02c33a=7
668,Pokémon Emerald Version,537200,Panic! At the Institute,Defeat every grunt at the Weather Institute,3,12,missable,Gudra,https://media.retroachievements.org/Badge/609847.png,2864,1966,1505,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_A:0xN009312_I:0xW005d8c_A:0xO009312_I:0xW005d8c_A:0xP009312_I:0xW005d8c_A:0xO009313_I:0xW005d8c_M:0xQ00935a=5_I:0xW005d8c_A:d0xN009312_I:0xW005d8c_A:d0xO009312_I:0xW005d8c_A:d0xP009312_I:0xW005d8c_A:d0xO009313_I:0xW005d8c_d0xQ00935a=4
668,Pokémon Emerald Version,27605,Meteorological Interest,Deal with Team Aqua at the Weather Institute,5,8,progression,Brian,https://media.retroachievements.org/Badge/611413.png,10104,6267,1506,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xT009282>d0xT009282
668,Pokémon Emerald Version,27594,How Much Stronger Have You Gotten?,Defeat your Rival on Route 119,5,8,progression,Brian,https://media.retroachievements.org/Badge/315489.png,10095,6259,1507,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8cSI:0xW005d8c_0xO009351>d0xO009351SI:0xW005d8c_0xR009351>d0xR009351SI:0xW005d8c_0xM009352>d0xM009352SI:0xW005d8c_0xP009352>d0xP009352SI:0xW005d8c_0xS009352>d0xS009352SI:0xW005d8c_0xN009353>d0xN009353
668,Pokémon Emerald Version,537134,Positively Charged,Trade a Volbeat for a Plusle in Fortree City,3,22,,Gudra,https://media.retroachievements.org/Badge/611458.png,1187,1009,1508,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xP009283>d0xP009283
668,Pokémon Emerald Version,537220,Right or Left?,Receive the TM10 Hidden Power from playing a guessing game with an old woman,3,14,,Gudra,https://media.retroachievements.org/Badge/609867.png,2352,1647,1509,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xM009291>d0xM009291
668,Pokémon Emerald Version,537191,Who You Gonna Call?,Defeat the invisible obstacle with the help of the Devon Scope,2,3,progression,Gudra,https://media.retroachievements.org/Badge/609838.png,9920,6148,1510,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xI008004=35_I:0xW005d8c_0xO0092e9>d0xO0092e9.1.
668,Pokémon Emerald Version,537121,Battle Addict - Fortree,Defeat every trainer in Fortree gym,10,41,missable,Gudra,https://media.retroachievements.org/Badge/611459.png,2859,1949,1599,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_A:0xO009342_I:0xW005d8c_A:0xN009342_I:0xW005d8c_A:0xT009361_I:0xW005d8c_A:0xS009361_I:0xW005d8c_A:0xQ009342_I:0xW005d8c_M:0xP009374=6_I:0xW005d8c_A:d0xO009342_I:0xW005d8c_A:d0xN009342_I:0xW005d8c_A:d0xT009361_I:0xW005d8c_A:d0xS009361_I:0xW005d8c_A:d0xQ009342_I:0xW005d8c_d0xP009374>=4_I:0xW005d8c_A:d0xO009342_I:0xW005d8c_A:d0xN009342_I:0xW005d8c_A:d0xT009361_I:0xW005d8c_A:d0xS009361_I:0xW005d8c_A:d0xQ009342_I:0xW005d8c_d0xP009374<6
668,Pokémon Emerald Version,27601,Sky Tamer,Defeat Winona to earn the Feather Badge,10,17,progression,Brian,https://media.retroachievements.org/Badge/315498.png,9793,6106,1600,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xQ00937d>d0xQ00937d
668,Pokémon Emerald Version,27595,I'll Battle with You,Defeat your Rival in Lilycove City,5,8,missable,Brian,https://media.retroachievements.org/Badge/315488.png,9485,5943,1601,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8cSI:0xW005d8c_0xR009362>d0xR009362SI:0xW005d8c_0xS009362>d0xS009362SI:0xW005d8c_0xT009362>d0xT009362SI:0xW005d8c_0xM009363>d0xM009363SI:0xW005d8c_0xN009363>d0xN009363SI:0xW005d8c_0xO009363>d0xO009363
668,Pokémon Emerald Version,537192,Orbs of Power,Witness the events on Mt. Pyre's summit,5,9,progression,Gudra,https://media.retroachievements.org/Badge/609839.png,8914,5694,1602,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xQ00928a>d0xQ00928a
668,Pokémon Emerald Version,537194,Earth Exterminator,Defeat every grunt and find every item in the Magma Hideout,10,49,missable,Gudra,https://media.retroachievements.org/Badge/609841.png,2091,1558,1603,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_A:0xP0092f4_I:0xW005d8c_A:0xT0092ff_I:0xW005d8c_A:0xQ009301_I:0xW005d8c_A:0xR009301_I:0xW005d8c_A:0xS009301_I:0xW005d8c_A:0xT009301_I:0xW005d8c_A:0xM009302_I:0xW005d8c_A:0xQ009369_I:0xW005d8c_A:0xR009369_I:0xW005d8c_A:0xS009369_I:0xW005d8c_A:0xT009369_I:0xW005d8c_A:0xK00936a_I:0xW005d8c_A:0xM00936b_I:0xW005d8c_A:0xN00936b_I:0xW005d8c_A:0xO00936b_I:0xW005d8c_M:0xP00936b=23_I:0xW005d8c_A:d0xP0092f4_I:0xW005d8c_A:d0xT0092ff_I:0xW005d8c_A:d0xQ009301_I:0xW005d8c_A:d0xR009301_I:0xW005d8c_A:d0xS009301_I:0xW005d8c_A:d0xT009301_I:0xW005d8c_A:d0xM009302_I:0xW005d8c_A:d0xQ009369_I:0xW005d8c_A:d0xR009369_I:0xW005d8c_A:d0xS009369_I:0xW005d8c_A:d0xT009369_I:0xW005d8c_A:d0xK00936a_I:0xW005d8c_A:d0xM00936b_I:0xW005d8c_A:d0xN00936b_I:0xW005d8c_A:d0xO00936b_I:0xW005d8c_d0xP00936b>=21_I:0xW005d8c_A:d0xP0092f4_I:0xW005d8c_A:d0xT0092ff_I:0xW005d8c_A:d0xQ009301_I:0xW005d8c_A:d0xR009301_I:0xW005d8c_A:d0xS009301_I:0xW005d8c_A:d0xT009301_I:0xW005d8c_A:d0xM009302_I:0xW005d8c_A:d0xQ009369_I:0xW005d8c_A:d0xR009369_I:0xW005d8c_A:d0xS009369_I:0xW005d8c_A:d0xT009369_I:0xW005d8c_A:d0xK00936a_I:0xW005d8c_A:d0xM00936b_I:0xW005d8c_A:d0xN00936b_I:0xW005d8c_A:d0xO00936b_I:0xW005d8c_d0xP00936b<23
668,Pokémon Emerald Version,27606,Expanding the Earth,Defeat Maxie in Team Magma's hideout,5,9,progression,Brian,https://media.retroachievements.org/Badge/611414.png,8792,5631,1604,0xH000e08!=0_0xW005d8c=d0xW005d8c.20._R:0xW005d8c!=d0xW005d8c_I:0xW005d8c_0xN0092db>d0xN0092db
