gameId,gameTitle,achievementId,title,description,points,trueRatio,type,author,badgeUrl,numAwarded,numAwardedHardcore,displayOrder,memAddr
228,Super Mario World,2306,Roy's Ploy Destroy-ed,Defeat Roy Koopa of Castle #5,10,23,,Jaarl,https://media.retroachievements.org/Badge/46602.png,17156,10619,21,0xH0013bf=32_0xH000dd5=1
228,Super Mario World,2309,Wendy Chips Are Down,Defeat Wendy O. Koopa of Castle #6,10,26,,Jaarl,https://media.retroachievements.org/Badge/46603.png,14771,9293,22,0xH000906=1.400._R:0xH0013bf!=26
228,Super Mario World,2342,Larry in the Airy,Defeat Larry Koopa of Castle #7,10,28,,Jaarl,https://media.retroachievements.org/Badge/46604.png,12724,8172,23,0xH0013bf=52_0xH000dd5=1
228,Super Mario World,2275,Bowser Disposer,Beat Bowser and save the princess,25,61,win_condition,Jaarl,https://media.retroachievements.org/Badge/46760.png,15660,9950,24,0xH0013f9=3_0xH0013ef=1_O:0xH0013bf=50_0xH0013bf=49
228,Super Mario World,2299,Shoo! Shoo! Big Boo,Find and defeat the hidden Big Boo in Donut Secret House,5,9,,Jaarl,https://media.retroachievements.org/Badge/46596.png,22672,15477,25,0xH001f11=0_0xH0013bf=19_0xH000dd5=2_0xH000dda=0
228,Super Mario World,2250,Reznor - Flaming Wheel of Death,Defeat the Reznor atop Vanilla Dome,5,10,,Jaarl,https://media.retroachievements.org/Badge/46597.png,18644,12042,26,0xH0013bf=11_0xH000dd5=1
228,Super Mario World,2277,Burning Bowser,Get the princess kiss as Fire Mario (Front Door!),10,45,,Jaarl,https://media.retroachievements.org/Badge/46593.png,5870,4715,27,T:0xH0013f9=3_T:0xH0013ef=1_0xH000019=3_T:0xH0003da=131_0xH0013bf=49
228,Super Mario World,2199,Filling All The Blocks In,Hit the buttons in all four coloured switch palaces,5,12,,jackolantern,https://media.retroachievements.org/Badge/47069.png,15604,10354,28,A:d0xH001f28_A:d0xH001f27_A:d0xH001f29_d0xH001f2a=3_A:0xH001f28_A:0xH001f27_A:0xH001f29_0xH001f2a=4_C:0xH001f27=1.1._C:0xH001f28=1.1._C:0xH001f29=1.1._C:0xH001f2a=1.1._M:0!=0.4._R:0x 001f28<d0x 001f28_R:0x 001f2a<d0x 001f2a
228,Super Mario World,45905,Color by Yoshi - Yellow,"Riding yellow Yoshi, press the yellow switch",5,16,missable,Salsa,https://media.retroachievements.org/Badge/46550.png,8086,6786,29,0xH13bf=20_0xH187a!=0_0xH0dda=255_0xX0f30!=40_0xH13c7=4_0xH0db3<2_0xH1b89=80
228,Super Mario World,45906,Color by Yoshi - Green,"Riding green Yoshi, press the green switch",5,12,missable,Salsa,https://media.retroachievements.org/Badge/46549.png,13341,9836,30,0xH13bf=8_0xH187a!=0_0xH0dda=255_0xX0f30!=40_0xH13c7=10_0xH0db3<2_0xH1b89=80
228,Super Mario World,45907,Color by Yoshi - Red,"Riding red Yoshi, press the red switch",5,16,missable,Salsa,https://media.retroachievements.org/Badge/46548.png,8376,6875,31,0xH13bf=63_0xH187a!=0_0xH0dda=255_0xX0f30!=40_0xH13c7=8_0xH0db3<2_0xH1b89=80
228,Super Mario World,45908,Color by Yoshi - Blue,"Riding blue Yoshi, press the blue switch",5,17,missable,Salsa,https://media.retroachievements.org/Badge/46547.png,8077,6439,32,0xH13bf=69_0xH187a!=0_0xH0dda=255_0xX0f30!=40_0xH13c7=6_0xH0db3<2_0xH1b89=80
228,Super Mario World,2305,Chocolate Donut,Walk in a circle on Chocolate Island,1,2,,Jaarl,https://media.retroachievements.org/Badge/47071.png,14701,9391,33,0xH00001e=169_0xH000020=28_0xH001f11=0_0xH000dda=0_0xH0013d4=0
228,Super Mario World,2298,To the Stars!,Reach the Star Road,5,8,,Jaarl,https://media.retroachievements.org/Badge/47072.png,26584,16869,34,0xH0013c3=6
228,Super Mario World,2300,Mario's Special Place,Get to the challenging Special Zone,5,12,,Jaarl,https://media.retroachievements.org/Badge/47073.png,15356,10369,35,0xH0013c3=5
228,Super Mario World,2302,Change of Scenery,Clear the Special Zone and change the seasons in Dinosaur Land,25,82,,Jaarl,https://media.retroachievements.org/Badge/47074.png,10148,6880,36,I:0xH000db3_0xH001f11=5_I:0xH000db3_0x 001f17=312_I:0xH000db3_0x 001f19=280_0xH001eec=d0xH001eec_0xH001eed=d0xH001eed_0xH001eee=d0xH001eeeS0xT001eeb>d0xT001eebSd0xT001eeb=1_0xH000dd5=224
228,Super Mario World,2304,All Exits,100% clear the game,50,193,,Jaarl,https://media.retroachievements.org/Badge/46761.png,7441,5714,37,R:0xH001f2e<d0xH001f2e_d0xH001f2e=95_0xH001f2e=96_C:0xH001f2e>=1.1._C:0xH001f2e>=2.1._C:0xH001f2e>=3.1._C:0xH001f2e>=4.1._C:0xH001f2e>=5.1._C:0xH001f2e>=6.1._C:0xH001f2e>=7.1._C:0xH001f2e>=8.1._C:0xH001f2e>=9.1._C:0xH001f2e>=10.1._C:0xH001f2e>=11.1._C:0xH001f2e>=12.1._C:0xH001f2e>=13.1._C:0xH001f2e>=14.1._C:0xH001f2e>=15.1._C:0xH001f2e>=16.1._C:0xH001f2e>=17.1._C:0xH001f2e>=18.1._C:0xH001f2e>=19.1._C:0xH001f2e>=20.1._C:0xH001f2e>=21.1._C:0xH001f2e>=22.1._C:0xH001f2e>=23.1._C:0xH001f2e>=24.1._C:0xH001f2e>=25.1._C:0xH001f2e>=26.1._C:0xH001f2e>=27.1._C:0xH001f2e>=28.1._C:0xH001f2e>=29.1._C:0xH001f2e>=30.1._C:0xH001f2e>=31.1._C:0xH001f2e>=32.1._C:0xH001f2e>=33.1._C:0xH001f2e>=34.1._C:0xH001f2e>=35.1._C:0xH001f2e>=36.1._C:0xH001f2e>=37.1._C:0xH001f2e>=38.1._C:0xH001f2e>=39.1._C:0xH001f2e>=40.1._C:0xH001f2e>=41.1._C:0xH001f2e>=42.1._C:0xH001f2e>=43.1._C:0xH001f2e>=44.1._C:0xH001f2e>=45.1._C:0xH001f2e>=46.1._C:0xH001f2e>=47.1._C:0xH001f2e>=48.1._C:0xH001f2e>=49.1._C:0xH001f2e>=50.1._C:0xH001f2e>=51.1._C:0xH001f2e>=52.1._C:0xH001f2e>=53.1._C:0xH001f2e>=54.1._C:0xH001f2e>=55.1._C:0xH001f2e>=56.1._C:0xH001f2e>=57.1._C:0xH001f2e>=58.1._C:0xH001f2e>=59.1._C:0xH001f2e>=60.1._C:0xH001f2e>=61.1._C:0xH001f2e>=62.1._C:0xH001f2e>=63.1._C:0xH001f2e>=64.1._C:0xH001f2e>=65.1._C:0xH001f2e>=66.1._C:0xH001f2e>=67.1._C:0xH001f2e>=68.1._C:0xH001f2e>=69.1._C:0xH001f2e>=70.1._C:0xH001f2e>=71.1._C:0xH001f2e>=72.1._C:0xH001f2e>=73.1._C:0xH001f2e>=74.1._C:0xH001f2e>=75.1._C:0xH001f2e>=76.1._C:0xH001f2e>=77.1._C:0xH001f2e>=78.1._C:0xH001f2e>=79.1._C:0xH001f2e>=80.1._C:0xH001f2e>=81.1._C:0xH001f2e>=82.1._C:0xH001f2e>=83.1._C:0xH001f2e>=84.1._C:0xH001f2e>=85.1._C:0xH001f2e>=86.1._C:0xH001f2e>=87.1._C:0xH001f2e>=88.1._C:0xH001f2e>=89.1._C:0xH001f2e>=90.1._C:0xH001f2e>=91.1._C:0xH001f2e>=92.1._C:0xH001f2e>=93.1._C:0xH001f2e>=94.1._C:0xH001f2e>=95.1._C:0xH001f2e=96.1._M:0!=0.96.
228,Super Mario World,2985,The Investigator,Access a secret area in the Forest Fortress,5,18,,mrvsonic87,https://media.retroachievements.org/Badge/47075.png,8760,6043,38,0xH0013bf=31_d0x 000094<3840_0x 000094>=3840
228,Super Mario World,2303,That Oh-So-Familiar Tune,Find the secret in the Special Zone,2,6,,Jaarl,https://media.retroachievements.org/Badge/46563.png,8627,6657,39,0xH001f11=5.7200._R:0xH001f11!=5_R:0xH000100<13_R:0xH000100>14
228,Super Mario World,383324,Entering the Castle Ruins,Reenter a Castle after it was destroyed by pressing L + R.,2,6,,SporyTike,https://media.retroachievements.org/Badge/431957.png,8462,6600,40,N:d0xH000100=19_N:0xH000100=20_O:0xH0013cf=64_0xH000071=10S0xH0013bf=37_0xT001ec7=1S0xH0013bf=7_0xT001ea9=1S0xH0013bf=64_0xT001ee2=1S0xH0013bf=14_0xT001eb0=1S0xH0013bf=32_0xT001ec2=1S0xH0013bf=26_0xT001ebc=1S0xH0013bf=52_0xT001ed6=1S0xH0013bf=11_0xT001ead=1S0xH0013bf=31_0xT001ec1=1S0xH0013bf=27_0xT001ebd=1S0xH0013bf=53_0xT001ed7=1
228,Super Mario World,45901,Bonus on the Island,Obtain 1-up from Bonus Block in Yoshi's Island 3,5,13,,Salsa,https://media.retroachievements.org/Badge/46551.png,12896,8952,41,R:0xH0013bf!=39_R:0xH000dc0!=0_R:0x 00001e<2032_R:0x 00001e>2128Sd0xH0016e6!=13_0xH0016e6=13Sd0xH0016e5!=13_0xH0016e5=13Sd0xH0016e4!=13_0xH0016e4=13Sd0xH0016e3!=13_0xH0016e3=13Sd0xH0016e2!=13_0xH0016e2=13Sd0xH0016e1!=13_0xH0016e1=13
228,Super Mario World,45902,Bonus of the Donuts,Obtain 1-up from Bonus Block in Donut Plains 3,5,13,,Salsa,https://media.retroachievements.org/Badge/46552.png,13061,9077,42,R:0xH0013bf!=5_R:0xH000dc0!=0_R:0x 00001e<2224_R:0x 00001e>2352Sd0xH0016e6!=13_0xH0016e6=13Sd0xH0016e5!=13_0xH0016e5=13Sd0xH0016e4!=13_0xH0016e4=13Sd0xH0016e3!=13_0xH0016e3=13Sd0xH0016e2!=13_0xH0016e2=13Sd0xH0016e1!=13_0xH0016e1=13
228,Super Mario World,45903,Bonus on the Butter,Obtain 1-up from Bonus Block in Butter Bridge 1,5,23,,Salsa,https://media.retroachievements.org/Badge/46553.png,5460,4528,43,R:0xH0013bf!=12_R:0xH000dc0!=0_R:0x 00001e<1404_R:0x 00001e>1404_R:0xH000094<192_R:0xH00009c!=22Sd0xH0016e6!=13_0xH0016e6=13Sd0xH0016e5!=13_0xH0016e5=13Sd0xH0016e4!=13_0xH0016e4=13Sd0xH0016e3!=13_0xH0016e3=13Sd0xH0016e2!=13_0xH0016e2=13Sd0xH0016e1!=13_0xH0016e1=13
228,Super Mario World,45904,Bonus of the Chocolate,Obtain 1-up from Bonus Block in Chocolate Island 3,5,15,,Salsa,https://media.retroachievements.org/Badge/46554.png,11362,7484,44,R:0xH0013bf!=35_R:0xH000dc0!=0_R:0x 00001e<2160_R:0x 00001e>2304Sd0xH0016e6!=13_0xH0016e6=13Sd0xH0016e5!=13_0xH0016e5=13Sd0xH0016e4!=13_0xH0016e4=13Sd0xH0016e3!=13_0xH0016e3=13Sd0xH0016e2!=13_0xH0016e2=13Sd0xH0016e1!=13_0xH0016e1=13
228,Super Mario World,383328,Secrets of the Cheep Cheeps,Trigger the hidden 1-Up in Yoshi's Island 4.,3,18,,SporyTike,https://media.retroachievements.org/Badge/431961.png,4005,3407,45,Q:0xH0013bf=38_0xH001421>d0xH001421_M:0xH001421=4_Q:0xW0000ce=509428
228,Super Mario World,383325,Secrets of the Chucks,Trigger the hidden 1-Up in Donut Plains 1.,2,12,,SporyTike,https://media.retroachievements.org/Badge/431958.png,4080,3445,46,Q:0xH0013bf=21_0xH001421>d0xH001421_M:0xH001421=4_Q:0xW0000ce=509653
228,Super Mario World,383326,Secrets of the Galoombas,Trigger the hidden 1-Up in Donut Plains 4.,2,12,,SporyTike,https://media.retroachievements.org/Badge/431959.png,3767,3202,47,Q:0xH0013bf=6_0xH001421>d0xH001421_M:0xH001421=4_Q:0xW0000ce=510020
228,Super Mario World,383332,Secrets of Morton,Trigger the hidden 1-Up in #2 Morton's Castle.,1,5,,SporyTike,https://media.retroachievements.org/Badge/431965.png,4502,3625,48,Q:0xH0013bf=7_0xH001421>d0xH001421_M:0xH001421=4_Q:0xW0000ce=510246
228,Super Mario World,383333,Secrets of the Boos,Trigger the hidden 1-Up in Vanilla Ghost House.,3,19,,SporyTike,https://media.retroachievements.org/Badge/431966.png,3735,3197,49,Q:0xH0013bf=43_0xH001421>d0xH001421_M:0xH001421=4_Q:0xW0000ce=510940
228,Super Mario World,383335,Secrets of the Bullet Bills,Trigger the hidden 1-Up in Vanilla Dome 4.,2,12,,SporyTike,https://media.retroachievements.org/Badge/431974.png,3805,3180,50,Q:0xH0013bf=61_0xH001421>d0xH001421_M:0xH001421=4_Q:0xW0000ce=511188
228,Super Mario World,383331,Secrets of the Fishbones,Trigger the hidden 1-Up in Vanilla Fortress.,3,21,,SporyTike,https://media.retroachievements.org/Badge/431964.png,3327,2882,51,Q:0xH0013bf=11_0xH001421>d0xH001421_M:0xH001421=4_Q:0xW0000ce=511821
228,Super Mario World,383327,Secrets of the Sumo Bros,Trigger the hidden 1-Up in Cookie Mountain.,1,4,,SporyTike,https://media.retroachievements.org/Badge/431960.png,8018,5471,52,Q:0xH0013bf=16_0xH001421>d0xH001421_M:0xH001421=4_Q:0xW0000ce=512067
228,Super Mario World,383336,Secrets of the Bubbles,Trigger the hidden 1-Up in Forest of Illusion 3.,2,13,,SporyTike,https://media.retroachievements.org/Badge/431975.png,3462,2957,53,Q:0xH0013bf=71_0xH001421>d0xH001421_M:0xH001421=4_Q:0xW0000ce=513093
228,Super Mario World,383330,Secrets of Chocolate,Trigger the hidden 1-Up in Chocolate Island 2.,3,22,,SporyTike,https://media.retroachievements.org/Badge/431963.png,3139,2717,54,Q:0xH0013bf=36_0xH001421>d0xH001421_M:0xH001421=4_Q:0xW0000ce=514026
228,Super Mario World,383329,Secrets of Wendy,Trigger the hidden 1-Up in #6 Wendy's Castle.,2,12,,SporyTike,https://media.retroachievements.org/Badge/431962.png,4149,3235,55,Q:0xH0013bf=26_0xH001421>d0xH001421_M:0xH001421=4_Q:0xW0000ce=515003
228,Super Mario World,383340,Secrets of the Moving Walls,Trigger the first hidden 1-Up in Valley of Bowser 2.,2,15,,SporyTike,https://media.retroachievements.org/Badge/431979.png,3090,2657,56,Q:0xH0013bf=57_0xH001421>d0xH001421_M:0xH001421=4_Q:0xW0000ce=515507_Q:0x 000094<2048
228,Super Mario World,383337,Secrets of the Moving Walls II,Trigger the second hidden 1-Up in Valley of Bowser 2.,2,16,,SporyTike,https://media.retroachievements.org/Badge/431976.png,2884,2476,57,Q:0xH0013bf=57_0xH001421>d0xH001421_M:0xH001421=4_Q:0xW0000ce=515507_Q:0x 000094>2048
228,Super Mario World,383339,Secrets of Larry,Trigger the hidden 1-Up in #7 Larry's Castle.,3,23,,SporyTike,https://media.retroachievements.org/Badge/431978.png,2986,2563,58,Q:0xH0013bf=52_0xH001421>d0xH001421_M:0xH001421=4_Q:0xW0000ce=516017
228,Super Mario World,383334,Secrets of the Vines,Trigger the hidden 1-Up in Gnarly.,2,14,,SporyTike,https://media.retroachievements.org/Badge/431970.png,3485,2916,59,Q:0xH0013bf=78_0xH001421>d0xH001421_M:0xH001421=4_Q:0xW0000ce=517084
228,Super Mario World,29653,Birth of Economy,"In a single session, collect 5 Dragon Coins in every level that has them in Yoshi's Island",10,19,,Dexterspet,https://media.retroachievements.org/Badge/46590.png,19797,13702,60,0xH000100=20_A:0xS001f34_A:0xR001f34_A:0xM001f33_M:0xN001f33=4_A:d0xS001f34_A:d0xR001f34_A:d0xM001f33_d0xN001f33=3
228,Super Mario World,29654,A Hole in Your Wallet,"In a single session, collect 5 Dragon Coins in every level that has them in Donut Plains",10,33,,Dexterspet,https://media.retroachievements.org/Badge/46589.png,8314,6749,61,0xH000100=20_A:0xS001f30_A:0xO001f31_A:0xR001f30_A:0xO001f2f_A:0xN001f2f_M:0xM001f34=6_A:d0xS001f30_A:d0xO001f31_A:d0xR001f30_A:d0xO001f2f_A:d0xN001f2f_d0xM001f34=5
228,Super Mario World,29655,Like a Giant Bank,"In a single session, collect 5 Dragon Coins in every level that has them in Vanilla Dome",10,40,,Dexterspet,https://media.retroachievements.org/Badge/46588.png,6642,5483,62,0xH000100=20_A:0xS001f2f_A:0xR001f2f_A:0xQ001f34_A:0xN001f34_A:0xO001f34_A:0xN001f36_A:0xP001f36_M:0xO001f36=8_A:d0xN001f36_A:d0xP001f36_A:d0xQ001f34_A:d0xN001f34_A:d0xO001f36_A:d0xO001f34_A:d0xS001f2f_d0xR001f2f=7
228,Super Mario World,29656,Economic Gaps,"In a single session, collect 5 Dragon Coins in every level that has them in Twin Bridges",10,42,,Dexterspet,https://media.retroachievements.org/Badge/46587.png,6200,5058,63,0xH000100=20_A:0xM001f30_A:0xO001f30_A:0xP001f30_A:0xT001f31_M:0xS001f31=5_A:d0xM001f30_A:d0xT001f31_A:d0xS001f31_A:d0xP001f30_d0xO001f30=4
228,Super Mario World,29657,Illusions of Grandeur,"In a single session, collect 5 Dragon Coins in every level that has them in the Forest, including the castle",10,44,,Dexterspet,https://media.retroachievements.org/Badge/46586.png,5978,4860,64,0xH000100=20_A:0xT001f33_A:0xP001f37_A:0xM001f37_A:0xS001f37_A:0xQ001f37_M:0xN001f37=6_A:d0xP001f37_A:d0xM001f37_A:d0xS001f37_A:d0xQ001f37_A:d0xN001f37_d0xT001f33=5
228,Super Mario World,29658,Sweet Greed,"In a single session, collect 5 Dragon Coins in every level that has them in Chocolate Island and the Sunken Ghost Ship",10,49,,Dexterspet,https://media.retroachievements.org/Badge/46585.png,5220,4308,65,0xH000100=20_A:0xR001f33_A:0xP001f33_A:0xQ001f33_A:0xO001f32_A:0xP001f32_M:0xT001f32=6_A:d0xR001f33_A:d0xP001f33_A:d0xQ001f33_A:d0xO001f32_A:d0xP001f32_d0xT001f32=5
228,Super Mario World,29659,The Dragon's Hoard,"In a single session, collect 5 Dragon Coins in every level that has them in the Valley of Bowser, including the castle",10,51,,Dexterspet,https://media.retroachievements.org/Badge/46584.png,4928,4066,66,0xH000100=20_A:0xR001f36_A:0xS001f36_A:0xT001f36_A:0xM001f35_M:0xP001f35=5_A:d0xR001f36_A:d0xS001f36_A:d0xT001f36_A:d0xM001f35_d0xP001f35=4
228,Super Mario World,29660,Special Sorta Person,"In a single session, collect 5 Dragon Coins in every level that has them in Special Zone and Star Road",10,54,,Dexterspet,https://media.retroachievements.org/Badge/46583.png,4644,3833,67,0xH000100=20_A:0xN001f38_A:0xM001f38_A:0xP001f38_A:0xQ001f38_A:0xR001f38_A:0xS001f38_A:0xT001f39_A:0xS001f39_M:0xT001f3a=9_A:d0xT001f3a_A:d0xN001f38_A:d0xM001f38_A:d0xT001f39_A:d0xS001f39_A:d0xP001f38_A:d0xQ001f38_A:d0xR001f38_d0xS001f38=8
228,Super Mario World,29661,Super Moonio,Collect the 3-Up Moon in Yoshi's Island,5,16,,Dexterspet,https://media.retroachievements.org/Badge/46561.png,8615,7009,68,0xS001ff3=1_0xH0013bf=41
228,Super Mario World,29662,Crescent Donut,Collect the 3-Up Moon in Donut Plains,5,13,,Dexterspet,https://media.retroachievements.org/Badge/46560.png,11615,8537,69,0xN001fee=1_0xH0013bf=6
228,Super Mario World,29663,Lunar Vanilla,Collect the 3-Up Moon in Vanilla Dome,5,19,,Dexterspet,https://media.retroachievements.org/Badge/46559.png,6938,5643,70,0xN001ff3=1_0xH0013bf=46
228,Super Mario World,29664,Bridge Over Moonlit Water,Collect the 3-Up Moon in Twin Bridges,5,13,,Dexterspet,https://media.retroachievements.org/Badge/46558.png,12299,8564,71,0xM001fef=1_0xH0013bf=15
228,Super Mario World,29665,A False Moon,Collect the 3-Up Moon in the Forest of Illusion,5,12,,Dexterspet,https://media.retroachievements.org/Badge/46557.png,14248,9367,72,0xS001ff6=1_0xH0013bf=65
228,Super Mario World,29666,Lunaddiction,Collect the 3-Up Moon in Chocolate Island,5,22,,Dexterspet,https://media.retroachievements.org/Badge/46556.png,5950,4817,73,0xR001ff2=1_0xH0013bf=34
228,Super Mario World,29667,Under A Koopa Moon,Collect the 3-Up Moon in the Valley of Bowser,5,14,,Dexterspet,https://media.retroachievements.org/Badge/46555.png,12930,8404,74,0xR001ff5=1_0xH0013bf=58
228,Super Mario World,46010,A Mighty Quake,At the start of 1-2 overturn all 8 koopas at the same time with a cape pound,5,21,,kdecks,https://media.retroachievements.org/Badge/46759.png,6000,5133,75,R:0xH0013bf!=42_d0xH0014ca=8_d0xH0014cb=8_d0xH0014cc=8_d0xH0014cd=8_d0xH0014ce=8_d0xH0014cf=8_d0xH0014d0=8_0xH0014ca=9_0xH0014cb=9_0xH0014cc=9_0xH0014cd=9_0xH0014ce=9_0xH0014cf=9_0xH0014d0=9_0xH0013ef=1_0x 001408=51201Sd0xH0014c9=8_0xH0014c9=9Sd0xH0014d1=8_0xH0014d1=9
228,Super Mario World,46004,Fence Offense,Get 8 1-ups at #1 Iggy's Castle with 230 or more on the time clock,10,48,,kdecks,https://media.retroachievements.org/Badge/46608.png,5107,4391,76,R:0xH0013bf!=37_R:0xH000f31<2_R:0xH000f32<3_T:0xH000dbe>d0xH000dbe.8._R:0xH001411=0
228,Super Mario World,46170,Who Needs Vines?,Get the Normal Exit in Donut Ghost House without a Feather or Climbing on a Vine,10,42,,GalacticSpear,https://media.retroachievements.org/Badge/46771.png,6082,5155,77,N:0xH0013bf=4_N:d0xH000dda=0_0xH000dda=7.1._R:0xH0013e0=21_R:0xH000019=2_T:0xH000dd5=2_R:0xH0013bf!=4_R:0xH000dd5=128
228,Super Mario World,46331,Spooking Big Boo,"In the first room of Donut Secret House, kill Big Boo",5,16,,kdecks,https://media.retroachievements.org/Badge/47076.png,8439,6782,78,0xH0000aa=64_0xH0014c8=2_R:0xH0013bf!=19_R:0xH00005a!=237
228,Super Mario World,46001,Everything is Lava,"Get to the normal exit of Forest of Illusion 2 without touching any walls, enemies, blue blocks",25,166,,kdecks,https://media.retroachievements.org/Badge/46666.png,3693,3087,79,R:0xH0013bf!=68_R:0xH000077>0_R:0xH000071=1_0xH000f31=3.1._R:0xH000071=9_T:0xH001dff=12ST:0xH001dff=12ST:0xH001dff=128
228,Super Mario World,45997,Didn't Take the Bait,"On Forest of Illusion 4, get past Lakitu without killing him or taking the 1-up. No cape, wings.",10,42,,kdecks,https://media.retroachievements.org/Badge/46615.png,6109,5098,80,0xH001523=16_0xH001411=1_0xH000f31=3.1._T:0x 000094>=2448_R:0xH000019=2_R:0xH001410=2_R:0xH0018e0>0_R:0xH001523=0_R:0xH0013bf!=67
228,Super Mario World,46120,Bowser's Castle Explorer,Complete all 8 numbered rooms in one game session,10,50,,kdecks,https://media.retroachievements.org/Badge/47078.png,4900,4227,81,P:0xH0013bf!=49_P:0xH000100!=15_C:0xH0000ce=103.1._C:0xH0000ce=141.1._C:0xH0000ce=197.1._C:0xH0000ce=232.1._C:0xH0000ce=20.1._C:0xH0000ce=49.1._C:0xH0000ce=96.1._C:0xH0000ce=131.1._M:0!=0.8.
228,Super Mario World,46007,I Starved Yoshi and All I Got Was...,On Star world 4 bring Baby Yoshi to the end flag without feeding it to adulthood,10,38,,kdecks,https://media.retroachievements.org/Badge/46607.png,7002,5797,82,N:d0xH0000a5=44_0xH0000a5=45.1._P:0xH00187a!=0.1._N:d0xH0013fb=0_P:0xH0013fb!=0.1._P:0xH000dda=255.5._T:0x 0014cf=12_O:0xH001dff=12_T:0xH001dff=128_N:p0xH0000a5=45_T:0xH0000a5=120SR:0xH0013bf!=89_R:0xH000d9b=2_N:0xH0000a5!=45_R:0xH0000a5!=120
228,Super Mario World,45999,Who Needs Helium?,"Complete SPECIAL-Tubular without Blue Yoshi, or Balloon Mario",25,155,,kdecks,https://media.retroachievements.org/Badge/46677.png,4158,3320,83,R:0xH0013bf!=79_R:0xH000dba=6_R:0xH0013f3>0_T:0xH001dff=12_0xH000f31=3.1.
228,Super Mario World,46000,A Groovy Flight,Complete SPECIAL-Groovy without landing past the first ? box. No Yoshi,10,63,,kdecks,https://media.retroachievements.org/Badge/46665.png,3895,3270,84,R:0xH0013bf!=76_T:0xH001dff=12_R:0xH0013ef=1_0x 000094<464.1._R:0xH00187a>0
228,Super Mario World,46005,With More Than You Started,Complete SPECIAL-Funky with 300 or more on the time clock,10,68,,kdecks,https://media.retroachievements.org/Badge/46669.png,3547,2980,85,R:0xH0013bf!=73_0xH000f31>=3_T:0xH001dff=12_T:0xH001411=1ST:0xH001dff=12ST:0xH001dff=128
228,Super Mario World,2274,Shortest Route,Clear the fewest stages possible and beat the game,25,111,,Jaarl,https://media.retroachievements.org/Badge/46575.png,5782,4860,86,0xH0013bf=49_0xH0013f9=3_0xH001f2e=11_0xH0013ef=1
228,Super Mario World,2297,Starman Challenge,Clear the game without dying in one session,25,116,,Jaarl,https://media.retroachievements.org/Badge/46579.png,5708,4599,87,N:0xH0013ce=0_N:0xH0013cf=0_0xH001f2e=0.1._T:0xH001f2e=11.1._T:0xH0013f9=3_N:0xH000dbe<98_R:0xH000dbe<d0xH000dbe_T:0xH0013bf=49_R:0xH001f79=0_R:0xH001f2e<d0xH001f2e_T:0xH0013ef=1_N:p0xH001f2e=0_R:0xH001f2e>1
