id,title,url,console,description,mainImage,screenshots,genre,releaseDate,publisher,region,size,downloadCount,numberOfReviews,averageRating,downloadLink,directDownloadLink,romType
40050,Breath of Fire,https://romsfun.com/roms/game-boy-advance/breath-of-fire.html,game-boy-advance,,https://romsfun.com/wp-content/uploads/2019/04/breath-of-fire-eu-gba.jpg,https://romsfun.com/wp-content/uploads/2019/04/Breath-of-Fire1.png|https://romsfun.com/wp-content/uploads/2019/04/Breath-of-Fire2.png,Role-Playing,2001,Capcom,EU|Spanish|US,1.89MB,"4,480",1,4.4,https://romsfun.com/download/breath-of-fire-2908,,Fan Translation
40143,Breath of Fire II,https://romsfun.com/roms/game-boy-advance/breath-of-fire-ii.html,game-boy-advance,"BREATH OF FIRE 2 revolves around Ryu. Since the age of six, he has become an orphan. His mother was killed by dragons years ago, and the rest of the family is still mysteriously missing. On a walk outside the town, he met a dragon and learned about his own changing fate. But that was soon forgotten when Ryu met Bow and adventure together on the continent. Ten years later, as adults, they were caught in a crime of theft and forced to flee the town of HOMETOWN. Bow felt that it’s unfair. Therefore, he did not accept this injustice situation, and then the two investigated to find the real culprit. In the process, they discover a mystery related to the true destiny of the protagonist that he was warned ten years ago.",http://romsfun.com/wp-content/uploads/2019/04/breath-of-fire-2-e-gba.jpg,https://romsfun.com/wp-content/uploads/2019/04/Breath-of-Fire-II1.jpg|https://romsfun.com/wp-content/uploads/2019/04/Breath-of-Fire-II2.jpg|https://romsfun.com/wp-content/uploads/2019/04/Breath-of-Fire-II3.jpg,Role-Playing,2002,Capcom,EU|US,2.24MB,"2,358",2,4.2,https://romsfun.com/download/breath-of-fire-ii-3342,,Hack
40179,CT Special Forces,https://romsfun.com/roms/game-boy-advance/ct-special-forces.html,game-boy-advance,"Ever since the beginning of the first battle in CT Special Force, I’ve mistakenly thought that I was experiencing Metal Slug. You are in the role of a mercenary, whose mission is to capture the military areas attacked by enemies. At the same time, implement the plan set out earlier to burn the store of food, ammunition of the enemy, causing them to retreat. For the first levels, they are quite simple. The system will default to a pistol and rudimentary weapons such as armor, helmets, and a hook. But every time you kill the other guards or rescue a hostage being held, you will be given very useful spoils, including machine guns, submachine guns, bullets, bombs, and even some extra-potion. The effect will be clearly shown when players destroy enemies more quickly and have the ability to fight bosses in some stages. Unfortunately, the slope of the difficulty is quite high and increases rapidly. Therefore, develop character control techniques to capture the process and avoid losing your life during the battle.",https://romsfun.com/wp-content/uploads/2019/05/CT-Special-Forces.jpg,https://romsfun.com/wp-content/uploads/2019/05/CT-Special-Forces2.jpg|https://romsfun.com/wp-content/uploads/2019/05/CT-Special-Forces1.jpg,Action,2002,HIP Interactive,EU|US,1.86MB,"2,039",1,4,https://romsfun.com/download/ct-special-forces-6260,,
40102,Cars,https://romsfun.com/roms/game-boy-advance/cars.html,game-boy-advance,"Lightning McQueen has always dreamed of racing on the streets of Radoder Springs, about a large-scale tournament for him so that he can have the opportunity to confront the “speed demons”. On one of his visits to the Cozy Cone Hotel, he met Sally Carrera and learned about the Piston Cup tournament that was about to take place. Fillmore, Mater, and Mack help McQueen with practicing new skills as well as passing the qualifying round at Butte of Willy. At there, they met Chick Hicks, a mysterious racer, who is likely to become one of the most dangerous opponents to deal with. When the race to the Tailfin Pass, a group of self-proclaimed Tuners, consisting of 4 members appeared and caused troubles. They challenged Lightning to a one-on-four race which made him be badly injured afterward. In the latest comeback, Chick appeared with the Tuners, and this sparked doubts about an unfair season",https://romsfun.com/wp-content/uploads/2019/04/cars-g-gba.jpg,https://romsfun.com/wp-content/uploads/2019/04/Cars1.jpg|https://romsfun.com/wp-content/uploads/2019/04/Cars2.jpg|https://romsfun.com/wp-content/uploads/2019/04/Cars3.jpg,Racing,2006,THQ Inc.,EU|JP|US,4.35MB,"3,044",2,4.8,https://romsfun.com/download/cars-2882,,
40034,Castlevania: Aria of Sorrow,https://romsfun.com/roms/game-boy-advance/castlevania-aria-of-sorrow.html,game-boy-advance,"The vampire lord Dracula was defeated by a vampire hunting race called Belmont 35 years ago. He is hanged and sealed his power on an eclipse so that he cannot be reborn again. However, a prophecy was made soon after, that his rebirth would be born in the ghost castle, and inherit all the power and anger of Dracula within 35 years. At that time, a boy named Soma Cruz, with his friend Mina Hakuba went to the Hakuba temple ruins. Afterward, they were taken into a mysterious castle. Met Genya Arikado, together, they fight against the monsters appearing everywhere. Thanks to this event, Soma discovered his ability to absorb the souls, and that also helped him survive the dangers. Later, witch Yoko Belnades appeared. She reveals that Dracula’s reincarnation is in this castle, and he will kill everyone when fully inheriting the power of darkness, after the end of the lunar eclipse.",https://romsfun.com/wp-content/uploads/2019/04/castlevania-aria-of-sorrow.jpg,https://romsfun.com/wp-content/uploads/2019/04/Castlevania-Aria-of-Sorrow1.jpg|https://romsfun.com/wp-content/uploads/2019/04/Castlevania-Aria-of-Sorrow2.jpg|https://romsfun.com/wp-content/uploads/2019/04/Castlevania-Aria-of-Sorrow3.jpg,Action,2003,Konami,EU|Spanish|US,4.18MB,"5,653",6,3.5,https://romsfun.com/download/castlevania-aria-of-sorrow-2986,,Fan Translation
40119,Castlevania: Circle of the Moon,https://romsfun.com/roms/game-boy-advance/castlevania-circle-of-the-moon.html,game-boy-advance,"A decade ago, when the conflict between the Belmont people and Dracula’s vampire army had come to its climax, a massive battle broke out and caused many deaths, including the parents of the protagonist – Nathan Graves. Since then, he has always been aware of revenging that he continuously practice so that he could be able to face the enemies of his life one day. Thanks to the help of the patriarch Morris Baldwin, Nathan became one of the most powerful warriors and was given the Belmont clan’s “Hunter Whip” weapon, which was made Prince Hugh discontented. During a battle at the old castle, the destruction of Dracula caused Nathan and Hugh to fall into a tunnel and lost Morris. But then, the prince went to search for his father and left Nathan alone. While fighting against the eternal enemies, he also needs to search for his mentor.",https://romsfun.com/wp-content/uploads/2019/04/64735-castlevania-circle-of-the-moon-game-boy-advance-front-cover-640x639.jpg,https://romsfun.com/wp-content/uploads/2019/04/366741-castlevania-circle-of-the-moon-game-boy-advance-screenshot.png|https://romsfun.com/wp-content/uploads/2019/04/368579-castlevania-circle-of-the-moon-game-boy-advance-screenshot.png|https://romsfun.com/wp-content/uploads/2019/04/370944-castlevania-circle-of-the-moon-game-boy-advance-screenshot.png,Action,2001,Konami,EU|US,3.78MB,"2,714",2,4.5,https://romsfun.com/download/castlevania-circle-of-the-moon-3854,,Fan Translation
40075,Castlevania: Harmony of Dissonance,https://romsfun.com/roms/game-boy-advance/castlevania-harmony-of-dissonance.html,game-boy-advance,"Castlevania: Harmony of Dissonance takes place in the background of 50 years after Simon Belmont annihilated Dracula. At that time, Juste Belmont, who has just turned 16, is one of the youngest talented and also known as a young descendant to be awarded the Vampire Killer. Maxim Kischine, who is Juste’s best friend, decided to leave his race and explore the world on his own. 2 years later, he returned and announced that Lydie – their childhood friend was kidnapped in the castle in which Dracula once lived. Together, they searched for Lydie, but after entering the castle, Juste realized that someone had tried to revive the villain who had spread the curse of destroying the world 50 years ago. And no one else, it is Maxim. He is jealous and wants to show off his power when he tries to revive and destroy Dracula again, but things turn out a worse way when infected with dark energy.",http://romsfun.com/wp-content/uploads/2019/05/castlevania-harmony-of-dissonance.jpg,https://romsfun.com/wp-content/uploads/2019/05/castlevania-harmony-of-dissonance1.jpg|https://romsfun.com/wp-content/uploads/2019/05/castlevania-harmony-of-dissonance2.jpg|https://romsfun.com/wp-content/uploads/2019/05/castlevania-harmony-of-dissonance3.jpg,Role-Playing,2002,Konami,EU|JP|US,4.94MB,"3,525",1,4.6,https://romsfun.com/download/castlevania-harmony-of-dissonance-4249,,Fan Translation
40113,Contra Advance – The Alien Wars Ex,https://romsfun.com/roms/game-boy-advance/contra-advance-the-alien-wars-ex.html,game-boy-advance,"From an early age, Bill was abandoned by his parents in the chaos. Luckily, he was adopted by the army captain and taught combat skills then. Growing up, he becomes an extremely brave and excellent soldier. Over the past several years, Bill has achieved great feats by constantly stopping the Red Falcon’s plan, as he was always trying to cause wars to dominate the whole world. In this comeback, he associates with aliens and decides to destroy the entire human civilization. Fortunately, the satellites have detected the instability when they continuously detect some spacecraft spying around. Bill is sent on duty to investigate as well as prevent the upcoming hazards.",https://romsfun.com/wp-content/uploads/2019/10/contra-advance-the-alien-wars-ex-eu-gba.jpg,,Action,Unknown,Konami,EU|US,1.81MB,"2,839",2,4,https://romsfun.com/download/contra-advance-the-alien-wars-ex-34175,,
40085,Crash Bandicoot 2: N-Tranced,https://romsfun.com/roms/game-boy-advance/crash-bandicoot-2-n-tranced.html,game-boy-advance,"Previously, when trying to create a device to shrink the Earth, Doctor Neo Cortex failed by the barrier from the hero Crash. But with his comeback this time, he has become even more terrifying when he collaborates with other wicked people who share the same goal: Uka Uka and N. Trance. They know that Crash is the only threat that could ruin every plan, and his weaknesses are his close friends. Consequently, they abduct Crunch and Coco and then take them to another dimension. The orange hero is not affected, but creates a Fake version as a consequence, has a vicious disposition, and stands on the side of the villain. This made him feel quite confused and a bit difficult. But luckily, at that time, Aku Aku appeared and helped him. Together they will defeat the wicked ones as well as rescue their friends.",https://romsfun.com/wp-content/uploads/2019/10/Crash_Bandicoot_2_-_N-Tranced_Coverart.png,,Platformer,"NA: January 7, 2003
EU: March 14, 2003",Universal Interactive,EU|US,4.12MB,"3,311",2,4.2,https://romsfun.com/download/crash-bandicoot-2-n-tranced-33067,,
40142,Crash Bandicoot XS (Paracox),https://romsfun.com/roms/game-boy-advance/crash-bandicoot-xs-paracox.html,game-boy-advance,"Once again, Doctor Neo Cortex’s plan to invade Earth failed. Uka Uka felt sad and said that he would come back again for revenge. Sometime later, they traveled together across the universe to search for white crystals to power a special device called Planetary Minimizer. As a result, they succeeded and caused the Earth to shrink to the size of an orange. While they were celebrating with gusto and joy, Crash and his friends searched for purple crystals to reverse Minimizer’s transformation. In the event facing Crash, Cortex had a thought to shrink him. But unfortunately, the bullet hit the purple crystal, causing it to bounce back and damage the device. The effects then unite the evil doctor’s army into a Mega-Mix giant monster. Despite bringing everything back to normal, the squad of heroes faces another danger.",https://romsfun.com/wp-content/uploads/2019/10/crash-bandicoot-xs-e-gba-1.jpg,,Adventure|Arcade,Unknown,Unknown,EU|US,4.25MB,"2,359",8,3.7,https://romsfun.com/download/crash-bandicoot-xs-paracox-34580,,
40157,Crash Bandicoot: The Huge Adventure,https://romsfun.com/roms/game-boy-advance/crash-bandicoot-the-huge-adventure.html,game-boy-advance,"Doctor Neo Cortex was formerly a citizen of the Earth. He had the intention of controlling the whole world and seizing all power by waging wars. However, Crash Bandicoot promptly discovered this conspiracy and stopped it. It is this that made him lost everything and was expelled from the Earth to avoid future dangers. But people did not expect this, his greed and hatred grew that he built a device that could reduce in size of any object based on the power of the crystal ball that he found over the years. Earth was the first goal that Cortex thinks of. When Crash discovered the plan, it seemed too late to stop it because the Earth had been scaled down to the size of an orange. In order to bring everything back to its original state, Crash needs to search for the opposite crystal stones as well as destroy Cortex and also is his device so that this will not happen again. Despite many difficulties ahead, Coco and her friend Aku Aku will accompany him.",https://romsfun.com/wp-content/uploads/2019/09/Crashadven.png,,Platformer,"NA: February 25, 2002
EU: March 15, 2002",Universal Interactive,EU|US,4.25MB,"2,198",1,4.2,https://romsfun.com/download/crash-bandicoot-the-huge-adventure-29963,,
40111,Crash Nitro Kart,https://romsfun.com/roms/game-boy-advance/crash-nitro-kart.html,game-boy-advance,"Crash Bandicoot is a talented racing driver that totally loved by everyone. During a walk in the woods with friends – Coco and Crunch, Doctor Neo Cortex along with his army appeared and kidnapped them. For such a long time, Cortex had always had hatred on Crash and wanted to defeat him at all costs. Therefore, he abducted him and his friends. They were taken to an arena of another galaxy ruled by Emperor Velo XXVII. The race is held here with the participation of many opponents from different planets. Velo warned that, before completing four races in four different universes, if any team was eliminated, their planet would be destroyed, and the final winners would be released to freedom. Crash and his friends are really worried about this, and they are unaware that Velo is also one of their rivals in this race.",http://romsfun.com/wp-content/uploads/2019/04/crash-nitro-kart.jpg,https://romsfun.com/wp-content/uploads/2019/04/116369-crash-nitro-kart-game-boy-advance-screenshot-when-the-victim.png|https://romsfun.com/wp-content/uploads/2019/04/116374-crash-nitro-kart-game-boy-advance-screenshot-the-race-will.png|https://romsfun.com/wp-content/uploads/2019/04/571309-crash-nitro-kart-game-boy-advance-screenshot-ups.png,Racing,2003,Activision Blizzard,English|EU|JP|US,3.97MB,"2,870",2,4.5,https://romsfun.com/download/crash-nitro-kart-3578,,Fan Translation
40178,Crash of the Titans,https://romsfun.com/roms/game-boy-advance/crash-of-the-titans-2.html,game-boy-advance,"Crash Bandicoot, with his sister Coco and his friends, came to the island of Wumpa to start a peaceful farmer’s life. While trying to fix the butter processing equipment, Coco and Aku Aku were kidnapped by Dr. Neo Cortex then put on a balloon. Luckily, the butter maker broke the strings so that they escaped, but fell into a forest. They didn’t expect that this was a plan to distract everyone from letting Aku Aku steal Mojo. Cortex planned to create an army of mutants and build a machine to destroy the Doominator to rule the world. Crash promptly stops that, but not completely. Doominator is still in the process of development and completion. Before this threat is officially put into operation, Crash needs to find the last base of the enemy to destroy it entirely.
Wumpa Island, Lumber Yard, N. Sanity Island, Uka Tree, and the Doominator base are five areas that players need to defeat in order to complete the storyline. Quests in almost every stage involve collecting Mojo for a limited period of time. However, they are not available, which have been taken by enemies. Therefore, the only way to get Mojo is to defeat them all.
Unlike previous versions, “Crash of the Titans” is more about action role-playing element than adventure. For that reason, the main character, Crash, has some special abilities to become stronger. Clearer, it is the ability to transform whenever he defeats an enemy. It brings new fighting skills as well as the defense is much increased after that. But if the damage is too much, they will disappear, put Crash back to his original state.
About difficulties, although I have never mentioned earlier, you might have already understood that they will develop proportional to the plot. The closer you get to the Doominator base, the harder it is. Therefore, you obviously also be defeated a few times when facing some bosses at the end of each stage, most notably: Arachnina, Uka Uka, Battler, and Ee-Lectric. Fortunately, the developer is not so callous to let the characters die without any help. Do you remember the Mojo? They are very useful, not a useless item at all. Combine them with the “golden fruit” on the island of Wumpa for an extra life. Besides, eating the fruits found along the way will improve the vitality indicators.",https://romsfun.com/wp-content/uploads/2019/04/Crash-of-the-Titans.jpg,https://romsfun.com/wp-content/uploads/2019/04/Crash-of-the-Titans1.jpg|https://romsfun.com/wp-content/uploads/2019/04/Crash-of-the-Titans2.jpg|https://romsfun.com/wp-content/uploads/2019/04/Crash-of-the-Titans3.jpg,Arcade,2007,Sierra,EU|US,10.58MB,"2,042",6,4.5,https://romsfun.com/download/crash-of-the-titans-2-3461,,
40089,DONKEY KONG COUNTRY 3,https://romsfun.com/roms/game-boy-advance/donkey-kong-country-3-2.html,game-boy-advance,"The third part of the DKC Series began when King K. Rool, with his henchmen, was planning to steal bananas and invade the island ruled by Donkey. But it seems like the wound from the last battle has not healed yet, so Dixie and Kiddy were given the task instead. Like the second release ever made, you will control the two Kongs to defeat the enemies scattered in the level. Meanwhile, do not forget to collect the falling bananas along the way. Others are more special, requiring players to climb to search for particular items, and sometimes this leads to a boss fight. It is not really difficult to pass the challenge if there is a good enough control technique. Use the punch or the ability to pick up and throw stones to damage them. If unlucky, one of the two heroes is defeated, then you still have a chance with the other one. However, be extra careful, use some collected health potions to recover when your characters become weak.",https://romsfun.com/wp-content/uploads/2019/10/donkey-kong-country-3-gba.jpg,,Platformer,Unknown,Nintendo,EU|US,11.37MB,"3,235",2,4.8,https://romsfun.com/download/donkey-kong-country-3-2-37153,,
40190,DOOM,https://romsfun.com/roms/game-boy-advance/doom.html,game-boy-advance,"The existence of aliens is one of the things that people have always doubted about and even fear of aggression from them. And that actually happened when a group of aliens used flying objects as well as brought some heavy weapons to attack the Earth. They were annihilated shortly afterward, but no one knew whether this danger had actually ended or not? Sometime later, several messages warning the return of aliens again had been sent to Earth. Scientists had identified the location, which is from Mars. A plan to eradicate these dangers was devised as an agent was chosen to carry out this noble mission!",https://romsfun.com/wp-content/uploads/2019/04/DoomUSAEurope-image.jpg,https://romsfun.com/wp-content/uploads/2019/04/dom3.jpg|https://romsfun.com/wp-content/uploads/2019/04/dom2.jpg|https://romsfun.com/wp-content/uploads/2019/04/dom1.jpg,Action|Role-Playing,2001,Activision Blizzard,EU|Spanish|US,3.00MB,"1,923",3,3.7,https://romsfun.com/download/doom-2585,,Fan Translation
40160,Danny Phantom: The Ultimate Enemy,https://romsfun.com/roms/game-boy-advance/danny-phantom-the-ultimate-enemy.html,game-boy-advance,"The story began with the Amity Park city event. For many years, when the forces of darkness destroyed the Earth, this city was protected by the Damon Gray father and son with a shield. But until recently, there seemed to be a threat coming from inside, causing the Ghosh Shield to appear holes. In an attempt to combat the invading ghosts, Valerie was attacked by Knight Fright and warned that his master would soon destroy the place. After investigations from the reconnaissance team, the Dark Danny Phantom is the threat that Fright mentioned. This is the evil version of the young hero Danny. No one will be able to destroy and stop Danny’s evil plans, but himself.",https://romsfun.com/wp-content/uploads/2019/10/danny-phantom-the-ultimate-enemy-eu-gba.jpg,,Action|Platformer,Unknown,THQ,EU|US,2.00MB,"2,149",1,3.4,https://romsfun.com/download/danny-phantom-the-ultimate-enemy-35593,,
40161,Digimon Battle Spirit,https://romsfun.com/roms/game-boy-advance/digimon-battle-spirit.html,game-boy-advance,"The story of DIGIMON BATTLE SPIRIT takes place in a dark corner of the Digit World digital world, when everything is welcome here, even monsters. However, it wasn’t really that peaceful, when the chaos along with the wrath of the devil had appeared with the ultimate goal of invading this land. Evil spirits are born, they possess the body of monsters called “Digimon” (short for Digit Monster). With a deeper purpose of occupying other planets in the universe. Evil spirits are constantly growing, becoming more cruel and brutal when they are ready to destroy fellow humans or any living creatures, or anything else that doesn’t obey to be a part of this plan. Fortunately, there are some Digimon that still maintain their inherent good nature, and always ready to fight against the evil ones. The only way to banish evil spirits is to defeat the part of Digimon, which is being possessed. The last hope for the peace of the universe still exist, but will it be successful?",https://romsfun.com/wp-content/uploads/2019/10/Digimon_Battle_Spirit_Boxart03.jpg,,Fighting,"NA: January 13, 2003
EU: September 5, 2003",Bandai Namco,EU|US,1.22MB,"2,153",1,4.5,https://romsfun.com/download/digimon-battle-spirit-32118,,
