id,title,url,console,description,mainImage,screenshots,genre,releaseDate,publisher,region,size,downloadCount,numberOfReviews,averageRating,downloadLink,directDownloadLink,romType
20193,Axelay (FastROM),https://romsfun.com/roms/super-nintendo/axelay-fastrom.html,super-nintendo,"This planet was once a quiet, peaceful place to live, until…they came…",https://romsfun.com/wp-content/uploads/2023/08/Axelay-FastROM.jpg,,Shoot'em up,,,English,780.79KB,"1,274",1,5,https://romsfun.com/download/axelay-fastrom-139929,,Hack
20087,BATTLETOADS IN BATTLEMANIACS,https://romsfun.com/roms/super-nintendo/battletoads-in-battlemaniacs.html,super-nintendo,,https://romsfun.com/wp-content/uploads/2019/08/BATTLETOADS-IN-BATTLEMANIACS.jpg,https://romsfun.com/wp-content/uploads/2019/08/Battletoads-in-Battlemaniacs1.png|https://romsfun.com/wp-content/uploads/2019/08/Battletoads-in-Battlemaniacs2.png|https://romsfun.com/wp-content/uploads/2019/08/Battletoads-in-Battlemaniacs3.png|https://romsfun.com/wp-content/uploads/2019/08/Battletoads-in-Battlemaniacs4.png,Beat 'em up|Platformer,June 1993,Tradewest,Spanish|WW,653.01KB,"2,395",2,5,https://romsfun.com/download/battletoads-in-battlemaniacs-7748,,Fan Translation
20083,Batman Forever,https://romsfun.com/roms/super-nintendo/batman-forever-2.html,super-nintendo,"Do you know and admire Batman superhero? If the answer is no, you can try Batman Forever to learn more about this hero. If the answer is yes, this game is the choice for you. This is a fighting game. Joining into the game, you will play the role of one of two characters, Batman and Robin. Each character has its characteristics and strength. In addition, they own a variety of weapons with characteristics of type, weight, speed. The game will provide you with modes such as a normal game, single-player or two-player mode, control methods, … With single-player mode, you will play one of the two characters and participate in the battle in stages. Many different battle locations will appear. Comes with them are many types of private enemies. The moves that the character uses are modeled similar to the powers of the original character. As for the two-player mode, you will control one character, and the other character will be controlled by your companion or AI. The game will give you some utilities on each level.",https://romsfun.com/wp-content/uploads/2019/08/Batman-Forever.jpg,https://romsfun.com/wp-content/uploads/2019/08/BATMAN-FOREVER3.jpg|https://romsfun.com/wp-content/uploads/2019/08/BATMAN-FOREVER2.jpg|https://romsfun.com/wp-content/uploads/2019/08/BATMAN-FOREVER1.jpg,Action,1995,Acclaim Entertainment,EU|US,2.05MB,"2,471",1,4.5,https://romsfun.com/download/batman-forever-2-8016,,
20071,Batman Returns,https://romsfun.com/roms/super-nintendo/batman-returns-3.html,super-nintendo,"Konami joined the race for adapted games with a new game called Batman Returns. The game follows the scrolling system from left to right. You will control the character from its original position and move in a direction from left to right. The game only offers single-player mode so you will only control a single character, Batman. In addition, there are all seven scenes you will experience in this game with different battle locations: Gotham’s Plaza, streets in Gotham, abandoned buildings, circus, … Each scene consists of many different battle levels with increasing difficulty. Besides, each stage has a different boss, and Batman needs to defeat them to unlock the next segment. Not only that, the many ways of transport and combat aids are different for each stage. Along the way, Batman will meet many different enemies. Both have a blood scale. If this scale drops to zero, Batman will die. Some people will appear on Batman’s path and will not affect the match.",https://romsfun.com/wp-content/uploads/2019/08/Batman-Returns.jpg,https://romsfun.com/wp-content/uploads/2019/08/Batman-Returns5.jpg|https://romsfun.com/wp-content/uploads/2019/08/Batman-Returns4.jpg|https://romsfun.com/wp-content/uploads/2019/08/Batman-Returns3.jpg|https://romsfun.com/wp-content/uploads/2019/08/Batman-Returns2.jpg|https://romsfun.com/wp-content/uploads/2019/08/Batman-Returns1.jpg,Action|Racing,1993,SEGA,EU|JP|US,744.17KB,"2,745",1,5,https://romsfun.com/download/batman-returns-3-7583,,
20122,Battletoads-Double Dragon,https://romsfun.com/roms/super-nintendo/battletoads-double-dragon-2.html,super-nintendo,"This is an action game released for SNES. The game has a plot revolving around the evil conspiracies of the dark queen. She plans to rule the galaxy and has teamed up with the dark warrior to plot it together. Battletoads, a superhero who defeated her before, contacted good allies Billy and Jimmy Lee to ask them to help and stop the dark queen’s conspiracy. The game offers five characters that can play the role of Billy, Rash, Jimmy Lee, Zitz, Pimple. There are seven stages throughout the game with many different levels. You meet and fight with a boss that appears at the end of each stage. Win it to reach the next stage. Each battle phase takes place at a different location. The main moves used by the player are jumping, punching and kicking. Every time you hit an enemy, the player gets an extra 1000 points. In addition to the enemies encountered along the way, players need to avoid the traps in the location. Some items that increase power and restore life are collected during the move. The game offers two main game modes, single-player and multiplayer.",https://romsfun.com/wp-content/uploads/2019/08/Battletoads-Double-Dragon-The-Ultimate-Team.jpg,https://romsfun.com/wp-content/uploads/2019/08/Battletoads-Double-Dragon-The-Ultimate-Team1.png|https://romsfun.com/wp-content/uploads/2019/08/Battletoads-Double-Dragon-The-Ultimate-Team5.png|https://romsfun.com/wp-content/uploads/2019/08/Battletoads-Double-Dragon-The-Ultimate-Team4.png|https://romsfun.com/wp-content/uploads/2019/08/Battletoads-Double-Dragon-The-Ultimate-Team3.png|https://romsfun.com/wp-content/uploads/2019/08/Battletoads-Double-Dragon-The-Ultimate-Team2.png,Beat 'em up|Platformer,1993,Nintendo,EU|US,679.83KB,"1,904",1,5,https://romsfun.com/download/battletoads-double-dragon-2-8007,,
20162,Beavis And Butt-Head,https://romsfun.com/roms/super-nintendo/beavis-and-butt-head-2.html,super-nintendo,"Beavis And Butt-Head is an action game created based on the animated film of the same name. It has a plot revolving around two characters, Beavis and Butt-Head. They don’t remember where the concert ticket was, and you need to help them find it. Search locations include schools, hospitals, roads, walls, etc. During the move, they will pick up some items such as money, guns, weapons … or some food to restore health, and the symbols add lives. Searching for clues everywhere is indispensable. During the move, you will encounter some troubles from the people on the road or maybe other objects on the way. Each location has many different levels. The game offers single-player and multiplayer modes. With a single-player mode, you can choose either Beavis or Butt-Head. Every move and damage is valid only for you, and the remaining character will follow. In multiplayer mode, players can play with their friends. Many side games also take place. Here, you will collect a lot of useful items.",https://romsfun.com/wp-content/uploads/2019/08/Beavis-And-Butt-Head.jpg,https://romsfun.com/wp-content/uploads/2019/08/Beavis-And-Butt-Head2.png|https://romsfun.com/wp-content/uploads/2019/08/Beavis-And-Butt-Head1.jpg,Platformer,1995,Viacom New Media,EU|US,1.02MB,"1,477",1,3,https://romsfun.com/download/beavis-and-butt-head-2-8575,,
20136,Biker Mice From Mars,https://romsfun.com/roms/super-nintendo/biker-mice-from-mars.html,super-nintendo,"Konami continues to launch a new racing game is adapted from the animated film of the same name. You can play the role of one of the following characters is Thrott, Modo, Vinnie, Lawrence Limburger, Dr Karbunkle, Greas Pit. The game offers you two modes are single-player and multiplayer with up to two people. With single-player mode, you control a motorbike racing with AI-controlled drivers. And with multiplayer mode, you will race against another player. There are many races at various locations given. Initially, you can choose a motorbike with the accompanying character to play. The car is equipped with weapons and other features. Some special features will appear randomly for players to choose, including cash, inviolability, acceleration, an earthquake to prevent opponents. In each race, the winner will receive a prize, and the loser must replay the challenge from the beginning. With the money earned, you can upgrade equipment such as engines, tires, … and buy additional items such as food, armour and weapons at the garage. All you need to do is prepare for the best state to enter the track and defeat the opponent then become the champion.",https://romsfun.com/wp-content/uploads/2019/08/Biker-Mice-From-Mars.jpg,https://romsfun.com/wp-content/uploads/2019/08/Biker-Mice-From-Mars3.png|https://romsfun.com/wp-content/uploads/2019/08/Biker-Mice-From-Mars2.jpg|https://romsfun.com/wp-content/uploads/2019/08/Biker-Mice-From-Mars1.jpg,Racing,1994,Konami,EU|US,736.42KB,"1,693",2,4.5,https://romsfun.com/download/biker-mice-from-mars-7688,,
20080,Bishoujo Senshi Sailor Moon,https://romsfun.com/roms/super-nintendo/bishoujo-senshi-sailor-moon.html,super-nintendo,"I am Usagi Tsukino and in fact I am Sailor Moon. One of the five Sailor Soldiers, associated with the Silver Millennium of the Moon Kingdom. Our enemy is the Dark Kingdom. This kingdom is an evil kingdom that uses monsters to penetrate the spirit of human beings, in order to withdraw their energy. They try to capture the silver crystal with their great power to create chaos. The Earth risks being controlled by this evil energy. According to our information, their base is located on Point D of the Artic Circle. We cannot forgive the Dark Kingdom. We, the 5 Sailor Soldiers have to fight! Let’s go! In the name of the Moon, I will punish you.",https://romsfun.com/wp-content/uploads/2023/08/Bishoujo-Senshi-Sailor-Moon.jpg,,Beat 'em up,"August 27, 1993",Angel,Europe,1.08MB,"2,541",2,3.7,https://romsfun.com/download/bishoujo-senshi-sailor-moon-143418,,Fan Translation
20127,Bishoujo Senshi Sailor Moon R,https://romsfun.com/roms/super-nintendo/bishoujo-senshi-sailor-moon-r.html,super-nintendo,"After their epic battle, the Sailor Guardians are called back to action when some new and powerful enemies appear! Ail and An are alien siblings bound to the mysterious energy-devouring Makai Tree. And the Black Moon Clan, led by Prince Demande, has the power to destroy all of future Crystal Tokyo! Things get complicated when a mysterious pink-haired girl falls from the sky, demands the Legendary Silver Crystal, and claims Mamoru for her own! Could there also be a new Sailor Guardian?",http://romsfun.com/wp-content/uploads/2023/08/Bishoujo-Senshi-Sailor-Moon-R.jpg,,Beat 'em up,"December 29, 1993",Bandai,English,1.08MB,"1,817",2,3.5,https://romsfun.com/download/bishoujo-senshi-sailor-moon-r-143420,,Fan Translation
20202,Bishoujo Senshi Sailor Moon: Another Story,https://romsfun.com/roms/super-nintendo/bishoujo-senshi-sailor-moon-another-story.html,super-nintendo,"In the future Crystal Tokyo, a small band of discontent citizens have come together to form an rebel team of Senshi called the Oppositio Senshi, who feel that the Sailor Senshi and the Silver Crystal are the source of all of Earth’s past battles. Together with a mysterious woman named Apsu, they desire to twist time and change the destiny of the Earth. In the present day, the Sailor Senshi are enjoying peace now that the Death Busters have been defeated. However, strange things begin happening in the city. Previously defeated Daimons, Droids and Youma appear throughout the city. A visit by Ryo Urawa reveals a cryptic statement that the past and future are being replaced. Rei sees strange apparitions in the fire, and then the four Inner Senshi, along with Chibiusa go missing. Sailor Moon meets up with Uranus, Neptune, and Saturn to go look for the missing Senshi.",http://romsfun.com/wp-content/uploads/2023/08/Bishoujo-Senshi-Sailor-Moon-Another-Story.jpg,,Role-Playing,"September 22, 1995",Angel,English,2.15MB,"1,223",1,4.5,https://romsfun.com/download/bishoujo-senshi-sailor-moon-another-story-143435,,Fan Translation
20175,Blackthorne,https://romsfun.com/roms/super-nintendo/blackthorne-2.html,super-nintendo,"Blackthorne is a game based on the movie of the same name. The game begins with the caption of the plot. The planet Tuul in the game appeared a long time ago, but it did not exist in human knowledge. During this long period, it was ruled by a magician known to be blessed with all the knowledge called Thanos. He had two sons, and when it came to the end of his life, he did not know who he should choose as the new ruler. So, he turned himself into two stone light and darkness. His sons will choose one and rule their kingdom. Androth and the people respected the stone, but another brother, Ka’dra’suul, refused the inherited stone. Eventually, one side of the country developed, the other side was turned into a monster. An evil man in the Ka’dra country has taken control of the kingdom and sent troops to invade Androth’s Vlaros kingdom. To protect his son Kyle, Androth sent him to Earth. Twenty years later he became a famous mercenary and returned to Tuul to save his people and reclaim his throne from Sarlac. The game offers 17 levels with four different combat areas. The main weapon of the character is a shotgun.",https://romsfun.com/wp-content/uploads/2019/08/Blackthorne.jpg,https://romsfun.com/wp-content/uploads/2019/08/Blackthorne3.jpg|https://romsfun.com/wp-content/uploads/2019/08/Blackthorne1.png,Action,1994,Interplay Productions,US,690.69KB,"1,372",1,5,https://romsfun.com/download/blackthorne-2-8343,,Fan Translation
20196,Boogerman – A Pick And Flick Adventure,https://romsfun.com/roms/super-nintendo/boogerman.html,super-nintendo,"Unlike other superheroes in the world, the hero of the game is a naughty, noisy, farting man, named BOOGERMAN. He thinks he’s a hero, but he’s stupid, but his natural “stink” is very helpful. You will have an adventure in an unknown world to save the world, use your own sniper gun to destroy enemies, or with a strange type of bullets that only Boogerman owns is burp/fart, booger bullets. Whenever you want to fly on the screen anytime in the game, you need to press A + B + C or D = key combination to make Boogerman fly around the screen to collect symbols.  On-screen press: Up, down, left, right, C, B, A to choose any level. There are more than 20 different levels and especially the final boss level, for players to experience. Each level is a small puzzle, and to solve all these puzzles need to defeat the enemy on each level.  Players can use “fly away” with unlimited fuel (something that players can not do while playing adventure games with other common genres). You are his first choice to help him save the world before it is discharged to the toilet. Participate in a pick-or-flick race to unplug on Booger Meister and his filthy group of his minions.",https://romsfun.com/wp-content/uploads/2019/08/Boogerman-A-Pick-And-Flick-Adventure.jpg,https://romsfun.com/wp-content/uploads/2019/08/Boogerman-A-Pick-And-Flick-Adventure3.png|https://romsfun.com/wp-content/uploads/2019/08/Boogerman-A-Pick-And-Flick-Adventure2.png|https://romsfun.com/wp-content/uploads/2019/08/Boogerman-A-Pick-And-Flick-Adventure1.png,Action,1995,Interplay Productions,EU|US,1.88MB,"1,264",1,5,https://romsfun.com/download/boogerman-8312,,
20174,Breath Of Fire,https://romsfun.com/roms/super-nintendo/breath-of-fire-2.html,super-nintendo,"Breath of Fire is a standard role-playing game, with a compelling storyline that will evoke the player’s instinct to conquer. It revolves around the character Ryu, a young boy who originated from the ancient dragon race. Since his birth, he has carried within himself a unique destiny to bring peace to the world. You will play the role of Ryu and search for the final destination. Of course, there are seven other teammates who will accompany him, but they will join the group at a specific time in the near future. Just like the main character, they also have special abilities to exploit. But only when appointed as a leader in a group of 4 can that capacity be clearly demonstrated. And this makes the game more enjoyable to utilize.
Fights occur quite often. They randomly happen whenever you encounter or walk through dark caves. If the player can win, the system will bring rewards that contain the experience and sometimes useful items. And if you do not like the choice of each action in each turn, due to its cumbersome progress, then use the Auto feature.",https://romsfun.com/wp-content/uploads/2019/08/Breath-Of-Fire.jpg,https://romsfun.com/wp-content/uploads/2019/08/Breath-Of-Fire2.png|https://romsfun.com/wp-content/uploads/2019/08/Breath-Of-Fire1.png,Role-Playing,1994,Nintendo,EU|Spanish|US,1.03MB,"1,376",2,3,https://romsfun.com/download/breath-of-fire-2-8242,,Fan Translation
20069,Breath Of Fire II,https://romsfun.com/roms/super-nintendo/breath-of-fire-ii-2.html,super-nintendo,"Breath Of Fire II is a role-playing game set 500 years after the time of the original game. It has a plot revolving around the character of Ryu Bateson, who became an orphan after the mysterious disappearance of the family. After the false accusations his friend suffered, he decided to journey to erase his name. The game has a two-way scrolling system in which you will control the character from the top-down perspective. This gives you an overview of the game. Characters will move primarily in towns and dungeons. In the process of moving, you will need to communicate with the other characters of the game to gain information and fight evil enemies to advance further in the game. This version has changed the map design compared to the previous version. In addition, a new feature has been added to alert the possibility of meeting monsters in an area. The game has a turn-based battle system. During the battle, you are allowed to enter commands for each character and assign battle positions to them. Members can use magic tricks or items to damage opponents. When you defeat all enemies in the match, your team wins. Two magician characters can fuse to create new powers.",http://romsfun.com/wp-content/uploads/2019/08/BREATH-OF-FIRE-II.jpg,https://romsfun.com/wp-content/uploads/2019/08/Breath-Of-Fire-II-4.png|https://romsfun.com/wp-content/uploads/2019/08/Breath-Of-Fire-II-3.png|https://romsfun.com/wp-content/uploads/2019/08/Breath-Of-Fire-II-2.png|https://romsfun.com/wp-content/uploads/2019/08/Breath-Of-Fire-II-1.jpg,Role-Playing,1995,Capcom,Spanish|US,1.67MB,"2,759",1,4.4,https://romsfun.com/download/breath-of-fire-ii-2-8269,,Fan Translation
