id,title,url,console,description,mainImage,screenshots,genre,releaseDate,publisher,region,size,downloadCount,numberOfReviews,averageRating,downloadLink,directDownloadLink,romType
110103,Bomberman Land,https://romsfun.com/roms/playstation-portable/bomberman-land.html,playstation-portable,"In the past, White has stopped bad guys from sabotaging the amusement park in Bomberman Land. Of cousBut recently, even without any warning, the properties have been stolen by someone. The director has contacted the Bomber hero and hopes to receive his help once more. As White, you will start the game with story mode and the mission to collect buildings, to restore the splendor of the amusement park. Developer Hudson has shown that their product does not have a lot of verbose text, but it is understandable for any newbie. Although the level can be replayed, there is still a certain attraction, making it difficult for players to separate leave your PSP device. With the mechanism of dropping bombs, breaking obstacles and killing enemies to win, the game is a good game to play in free time. There are also a number of other options, such as a mode to compete with friends and minigames. They also contribute to creating the experience of this game, which requires more ingenuity, reflexes, and observation. Some of the highlights that I know of are Chu Chu Rocket, Bomb Factory, and Log Logic. Pass some specific stages to unlock more.",https://romsfun.com/wp-content/uploads/2019/08/Bomberman-Land-psp-poster.jpg,,Other,21 March 2007,JP: Hudson Soft/ NA: Konami/ EU: Rising Star Games,EU|JP|US,446.18 M,"10,502",1,4.6,https://romsfun.com/download/bomberman-land-12239,,
110039,Burnout Dominator,https://romsfun.com/roms/playstation-portable/burnout-dominator.html,playstation-portable,"The PlayStation 2 and PlayStation Portable gaming devices are supported by the latest entry in the Burnout video game series, which is called Burnout Dominator.",https://romsfun.com/wp-content/uploads/2019/08/Burnout-Dominator-psp-poster.jpg,,Racing,6 March 2007,Electronic Arts,EU|JP|US,394.98 M,"19,843",6,4.3,https://romsfun.com/download/burnout-dominator-11350,,
110045,Burnout Legends,https://romsfun.com/roms/playstation-portable/burnout-legends.html,playstation-portable,"The first installment in the Burnout series for handheld consoles combines the best elements of the original three games: Burnout, Burnout 2: Point of Impact, and Burnout 3: Takedown. Burnout Legends’ main draw is still aggressive racing, and the player’s aim is to win races and to wreck opponent cars as much as possible. Burnout Points are awarded for opponent takedowns, drifts, and other tricks, which unlock new vehicles and other awards.",https://romsfun.com/wp-content/uploads/2019/08/Burnout-Legends-psp-poster.jpeg,,Racing,"Sep 13, 2005",Electronic Arts,EU|JP|KR|US,246.32 M,"18,040",11,3.6,https://romsfun.com/download/burnout-legends-11489,,
110034,Call of Duty – Roads to Victory,https://romsfun.com/roms/playstation-portable/call-of-duty-roads-to-victory.html,playstation-portable,"The first installment in the Call of Duty series to be released for the PlayStation Portable is titled “Roads to Victory.” Because it is based on the PS2 version of Call of Duty 3, many mission maps have been lifted from there and modified to include additional objectives and other alterations.",https://romsfun.com/wp-content/uploads/2019/08/Call-of-Duty.jpg,,Other,"March 13, 2007",Activision,DE|EU|US,464.69 M,"22,280",33,4.1,https://romsfun.com/download/call-of-duty-roads-to-victory-11210,,
110059,Cars,https://romsfun.com/roms/playstation-portable/cars-3.html,playstation-portable,"Race to the finish line and experience all the fun and excitement of Cars, the next movie from Pixar Animation Studios and Walt Disney Pictures. Help Lightning McQueen win the coveted Piston Cup Championship by taking on the roles of all your favorite characters. Film Synopsis Cars is the seventh animated movie made by Pixar Animation Studios and put out by Walt Disney Pictures. Toy Story, A Bug’s Life, and Toy Story 2 were all directed by Pixar’s John Lasseter, who has won two Academy Awards. Owen Wilson, Paul Newman, and Bonnie Hunt all lend their voices to the characters in Cars, a high-octane adventure comedy with many cars that get their kicks on Route 66. Darla K. Anderson is in charge of making Cars, and she also made A Bug’s Life and Monsters, Inc.",https://romsfun.com/wp-content/uploads/2019/08/Cars-psp-poster.jpg,,Adventure|Racing,"June 6, 2006",THQ,WW,258.78 M,"15,700",11,3.7,https://romsfun.com/download/cars-3-12029,,
110114,Castlevania – The Dracula X Chronicles,https://romsfun.com/roms/playstation-portable/castlevania-the-dracula-x-chronicles.html,playstation-portable,"The first Castlevania game, Rondo of Blood, was remade into the video game Castlevania: The Dracula X Chronicles. While the graphics have been updated to be in 3D, the gameplay remains relatively consistent with the 2D platforming style of the original. Additionally, it includes a Boss Rush mode that, once finished three times, allows the player to unlock a minigame.",https://romsfun.com/wp-content/uploads/2019/08/Castlevania-The-Dracula-X-Chronicles-psp-poster.jpg,,Action|Adventure|Platformer,"October 23, 2007",Konami,EU|US,750.76 M,"9,837",7,4.3,https://romsfun.com/download/castlevania-the-dracula-x-chronicles-11341,,
110187,Coded Arms,https://romsfun.com/roms/playstation-portable/coded-arms.html,playstation-portable,"The PlayStation Portable video game Coded Arms is a first-person shooter. You take on the role of a hacker from the future who employs various technologies to connect his brain to various computer networks. The entirety of the game takes place in a computer network that simulates a virtual reality environment. This planet was designed to be a battle training ground for an extraterrestrial invasion. Even after the program was taken off the air, it continued to work usually and expanded throughout the network. To destabilize the world, you infiltrate it.",https://romsfun.com/wp-content/uploads/2019/08/Coded-Arms-psp-poster.jpg,,Other,"June 23, 2005",Konami,Asia|EU|JP|US,104.66 M,"7,216",5,3.6,https://romsfun.com/download/coded-arms-12451,,
110046,Crash Tag Team Racing,https://romsfun.com/roms/playstation-portable/crash-tag-team-racing.html,playstation-portable,"When Ebeneezer von Clutch, the proprietor of the famous racetrack amusement park MotorWorld, has the Black Power Gem that sustains his life force stolen, he tasks Crash and his allies (as well as his enemies) with retrieving the gem and locating the person responsible for its theft.",https://romsfun.com/wp-content/uploads/2019/08/Crash-Tag-Team-Racing-psp-poster.jpg,,Other,"November 10, 2005",Vivendi Universal Games,DE|EU|US,892.52 M,"18,009",11,4.2,https://romsfun.com/download/crash-tag-team-racing-11276,,
110044,Crash of the Titans,https://romsfun.com/roms/playstation-portable/crash-of-the-titans.html,playstation-portable,"The DS and Game Boy Advance versions of this game are not the same as this one. The plot of the story involves Crash’s most sworn enemies, Neo and Nina Cortex, developing a machine that transforms the animals that live on Crash’s island into monstrosities and poses a threat to the life of people who live on the tranquil island. Crash must end them by “hijacking” these monsters and using their power to combat the strength of the Cortexes.",https://romsfun.com/wp-content/uploads/2019/08/Crash-of-the-Titans-psp-poster.png,,Beat 'em up|Platformer,"October 16, 2007",Vivendi Games,EU|US,806.22 M,"18,835",17,4,https://romsfun.com/download/crash-of-the-titans-11393,,
110054,Crash – Mind Over Mutant,https://romsfun.com/roms/playstation-portable/crash-mind-over-mutant.html,playstation-portable,"In Crash Bandicoot: Mind Over Mutant, a revived Neo Cortex is taking over the world one brain at a time. Cortex and N. Brio develop a new kind of Evil: a texting device that can do anything and control the minds of both mutants and bandicoots. With his quick mind and lightning-fast reflexes, Crash must save the day by freeing his friends, the titans.",https://romsfun.com/wp-content/uploads/2019/08/Crash-Mind-Over-Mutant-psp-poster.png,,Platformer,"October 21, 2008",Activision/ Vivendi Games,EU|US,740.28 M,"16,957",7,4.1,https://romsfun.com/download/crash-mind-over-mutant-11511,,
110138,Crazy Taxi – Fare Wars,https://romsfun.com/roms/playstation-portable/crazy-taxi-fare-wars.html,playstation-portable,"Crazy Taxi for the PSP is a compilation of the original two games, complete with all-new features.",https://romsfun.com/wp-content/uploads/2019/08/Crazy-Taxi-Fare-Wars-psp-poster.jpg,,Action|Racing,"August 7, 2007",SEGA,EU|US,313.64 M,"8,527",2,4.1,https://romsfun.com/download/crazy-taxi-fare-wars-12679,,
110019,Crisis Core – Final Fantasy VII,https://romsfun.com/roms/playstation-portable/crisis-core-final-fantasy-vii.html,playstation-portable,"The prequel Crisis Core, set six years before the 1997 PSX game Final Fantasy VII, follows the experiences of Zack Fair as he finds the truth about the organization he works for, Shin-Ra. Cloud Strife is still a Shinra Guard during the time, and Aerith Gainsborough appears as well. Other notable characters include Sephiroth, Tifa, Yuffie, Cait Sith, members of the Turks gang, and characters from Dirge of Cerberus.",http://romsfun.com/wp-content/uploads/2019/08/Crisis-Core-Final-Fantasy-VII.jpg,https://romsfun.com/wp-content/uploads/2024/11/Crisis-Core-Final-Fantasy-VII.jpg|https://romsfun.com/wp-content/uploads/2024/11/Crisis-Core-Final-Fantasy-VII-1.jpg|https://romsfun.com/wp-content/uploads/2024/11/Crisis-Core-Final-Fantasy-VII-2.jpg|https://romsfun.com/wp-content/uploads/2024/11/Crisis-Core-Final-Fantasy-VII-3.jpg|https://romsfun.com/wp-content/uploads/2024/11/Crisis-Core-Final-Fantasy-VII-4.jpg,Role-Playing,"September 13, 2007",Square Enix,EU|JP|US,1.04 G,"36,618",33,3.6,https://romsfun.com/download/crisis-core-final-fantasy-vii-11167,,Undub
110015,Dante’s Inferno,https://romsfun.com/roms/playstation-portable/dantes-inferno.html,playstation-portable,"Dante’s Inferno is an action-packed voyage through the land of Inferno based on Dante Alighieri’s first canticle of Divine Comedy. Dante is re-imagined in this adaptation as a templar knight, a veteran of the Crusades, who returns home to find his beloved Beatrice murdered. The murderer then stabs Dante in the back as well. On the other hand, Dante Caneath wishes to take him down to hell and robs him of his scythe. With his new abilities, he may descend into the Inferno to find Beatrice, whose soul has been taken by the devil. Lucifer intends to marry her soul, which should have gone to heaven instead, to escape torment and overthrow God. To avoid this, Dante must go through the nine circles of hell and master their demons before facing his ultimate challenge. To liberate Beatrice, he must confront his history, crimes, and sins in keeping with the initial subject of acknowledging and rejecting evil. Throughout his travels, he frequently encounters the poet Virgil, who describes the many circles and draws flashbacks that show how Dante sinned in each process during the Crusades.",https://romsfun.com/wp-content/uploads/2019/08/Dantes-Inferno.jpg,https://romsfun.com/wp-content/uploads/2024/11/Dantes-Inferno.jpg|https://romsfun.com/wp-content/uploads/2024/11/Dantes-Inferno-1.jpg|https://romsfun.com/wp-content/uploads/2024/11/Dantes-Inferno-2.jpg|https://romsfun.com/wp-content/uploads/2024/11/Dantes-Inferno-3.jpg|https://romsfun.com/wp-content/uploads/2024/11/Dantes-Inferno-4.jpg,Action|Adventure,"February 4, 2010",Electronic Arts,EU|JP|US,1.36 G,"43,488",28,4.1,https://romsfun.com/download/dantes-inferno-11143,,
110037,Daxter,https://romsfun.com/roms/playstation-portable/daxter.html,playstation-portable,"Daxter makes his solo debut in this action-platformer, revealing how he became a hero and freed Jak at the start of Jak II. Finally free to leave Haven City, Daxter unwittingly takes a job as a pest exterminator, a job the Old Sage intuitively knew he was good at since the first Jak and Daxter. Armed with a fly swatter and, soon later, a spray canister that allows him to stun bugs and float in the air, Daxter explains the introduction of the imminent invasion that occurred in Jak II into Haven City to the player. The attack is commanded by the Metal Heads, who use bug-like versions known as Metal Bugs to infiltrate the city. Later improvements include a flame thrower attachment and a detonation weapon.",https://romsfun.com/wp-content/uploads/2019/08/Daxter-psp-poster.jpg,,Platformer,"March 14, 2006",Sony Computer Entertainment,EU|US,1.01 G,"20,779",17,4.1,https://romsfun.com/download/daxter-11263,,
110204,Dead Head Fred,https://romsfun.com/roms/playstation-portable/dead-head-fred.html,playstation-portable,"An action game called Dead Head Fred depicts a “classic tale of murder, corruption, and revenge and… interchangeable heads,” according to the game’s description. Fred Neuman is the primary protagonist of the story. In the community of Hope Falls, he works as a private investigator. During his investigations, he becomes excessively involved with the operations of the mob, leading to his being tricked into a trap and ultimately decapitated. Shortly after his assassination, he is discovered by Dr. Friedrich Steiner, who resurrects his body and places his brain and eyes in a jar. This occurs shortly after his murder. The path that Fred will take to exact his vengeance starts right here.",https://romsfun.com/wp-content/uploads/2019/08/Dead-Head-Fred-psp-poster.jpg,,Action|Adventure|Platformer,"August 28, 2007",Namco Bandai Games,EU|JP|US,1.1 G,"6,867",1,4.3,https://romsfun.com/download/dead-head-fred-12224,,
110109,Dead or Alive Paradise,https://romsfun.com/roms/playstation-portable/dead-or-alive-paradise.html,playstation-portable,"The game is primarily related to beach activities. For the sexy female characters, your vacation has 2 weeks starting at New Zack Island. Your work is to choose 1 favorite character among 9 characters to join the game. In particular, you can chat, flirt, socialize, snapshots with other people and challenge them in the mini-game on the island. However, if you want to have fun, you have to search for yourself, everything is not available. Store snaps in your unique album with the ‘venus clip’ effect to view and edit or share intimate experiences with the girls by buying gifts and letting them make their favorite swimsuit model. In a sense, Dead or Alive Paradise is a bit towards the simulation genre, as it gives the player full control to create a private paradise in a certain way. For example, taking girls to explore in many different places, and play with them whenever they want. In addition, there is also a little role-playing element, allowing players to become citizens in the virtual world, to interact and perform many other tasks. A point that most people love is the minigames, and what are you thinking of when you’re on the beach? Yes, exactly volleyball. It is designed similar to the famous Dead or Alive Xtreme 2. If you want to have a more enjoyable experience, you can also play billiards, casinos like poker, blackjack, slot, or swim with beautiful girls.",https://romsfun.com/wp-content/uploads/2019/08/Dead-or-Alive-Paradise-psp-poster.jpg,,Sport,"March 30, 2010",Tecmo Koei,JP|US,585.29 M,"10,176",13,4.2,https://romsfun.com/download/dead-or-alive-paradise-11412,,
110058,Def Jam – Fight for NY – The Takeover,https://romsfun.com/roms/playstation-portable/def-jam-fight-for-ny-the-takeover.html,playstation-portable,"It is a fighting game employing some of rap’s most prominent artists and incorporates actual music. Def Jam Fight for NY: The Takeover is a portable version of its cousins available for consoles, and it features the same gameplay style. The story mode culminates in Def Jam Vendetta and tells how the D-Mob came to rule New York City. In addition, new movements and locations are available to use.",https://romsfun.com/wp-content/uploads/2019/08/Def-Jam-Fight-for-NY-The-Takeover.jpg,,Fighting,"August 29, 2006",Electronic Arts,EU|US,478.93 M,"15,923",25,4.1,https://romsfun.com/download/def-jam-fight-for-ny-the-takeover-11198,,
110081,Dissidia 012 – Duodecim Final Fantasy,https://romsfun.com/roms/playstation-portable/dissidia-012-duodecim-final-fantasy.html,playstation-portable,"Dissidia 012 is the precursor to Square Enix’s title Dissidia: Final Fantasy, released in 2009, and it also includes the tale of the original game, which has been retold to accommodate the game’s new mechanics. The narrative of Dissidia 012 focuses on the twelve-cycle portion of the ongoing War of the Gods and the heroes who were called to the realm for that particular cycle.",http://romsfun.com/wp-content/uploads/2019/08/DISSIDIA-012.png,,Fighting,"March 3, 2011",Square Enix,Asia|EU|JP|US,1.19 G,"12,476",10,4.2,https://romsfun.com/download/dissidia-012-duodecim-final-fantasy-11122,,Undub
110149,Dissidia – Final Fantasy,https://romsfun.com/roms/playstation-portable/dissidia-final-fantasy.html,playstation-portable,"In contrast to most of the Final Fantasy titles, Dissidia is primarily a fighting game rather than a traditional role-playing game. However, the intricate tale, character advancement, and personalization options are still there. The game includes protagonists and antagonists from previous installments of the Final Fantasy series, with two characters from each installment appearing in total. The conflict between the two gods, Cosmos and Chaos, drives the story’s action. The protagonists will band together to create teams to overcome Chaos’ army and retrieve their crystals. These teams will then go on to fight through Chaos’ armies. Each character has campaign must be completed before a crystal may be obtained at the end of the story.",https://romsfun.com/wp-content/uploads/2019/08/Dissidia-Final-Fantasy.jpg,,Role-Playing,"December 18, 2008",Square Enix,Asia|EU|JP|US,1.23 G,"8,071",7,4.4,https://romsfun.com/download/dissidia-final-fantasy-11161,,
110157,Dissidia: Final Fantasy,https://romsfun.com/roms/playstation-portable/dissidia-final-fantasy-2.html,playstation-portable,"Cosmos, the goddess of harmony. Chaos, the god of discord. Reigning from distant realms, the two gods had gathered warriors from all lands to lead them in savage war. Cosmos and Chaos were of equal strength. It was believed the conflict would last forever. However, the balance is now broken. Those who answered Chaos’s call created an inexhaustible force. And under vicious attack without relent, the warriors fighting for Cosmos started to fall one by one. The conflict that has continued for eons is now about to end in Chaos’s favor. The world has been torn asunder, sinking into a vortex of disorder. As for the few surviving warriors- their fates have yet to be determined.",http://romsfun.com/wp-content/uploads/2024/06/Dissidia-Final-Fantasy.jpg,,Fighting|Role-Playing,"August 25, 2009",Square Enix,China,1.19 G,"7,846",1,5,https://romsfun.com/download/dissidia-final-fantasy-2-167574,,Undub
110053,Dragon Ball Z – Shin Budokai,https://romsfun.com/roms/playstation-portable/dragon-ball-z-shin-budokai.html,playstation-portable,"Dragon Ball Z: Shin Budokai is a fight from Dimps inspired by how popular Akira Toriyama’s Japanese anime was. This is the first game made for the PSP, and it introduces us to the world of Dragon Balls.",https://romsfun.com/wp-content/uploads/2019/08/Dragon-Ball-Z-Shin-Budokai.jpg,,Fighting,"March 7, 2006","Atari, Bandai",EU|JP|US,497.11 M,"17,036",26,3.6,https://romsfun.com/download/dragon-ball-z-shin-budokai-11128,,
110031,Dragon Ball Z – Tenkaichi Tag Team,https://romsfun.com/roms/playstation-portable/dragon-ball-z-tenkaichi-tag-team-1.html,playstation-portable,"Dragon Ball Z: Tenkaichi Tag Team is a fight where the player takes control of the heroes from the Dragon Ball Z series and fights in spectacular, made-up battles between two-person teams. Namco Bandai, a Japanese company, came up with the idea for the show.",http://romsfun.com/wp-content/uploads/2019/08/Dragon-Ball-Z-Tenkaichi-Tag-Team.jpg,,Fighting,"September 30th, 2010",Bandai Namco,EU|US,1.09 G,"23,469",58,4,https://romsfun.com/download/dragon-ball-z-tenkaichi-tag-team-1-11116,,
110073,Dragonball Z – Shin Budokai 2,https://romsfun.com/roms/playstation-portable/dragonball-z-shin-budokai-2.html,playstation-portable,"The story revolves around the future Trunks character living in the future, where Babidi appears and will replace. It quickly formed a major battle involving time travel and battles in different worlds. He and Goku, Goten, Gohan along with other teammates fight to stop bad guys. And then the plan to revive the future of Kid Buu was unsuccessful. Later, Kid Buu’s future began to create countless copies of super Buu and pushed the chaos to a climax, forcing everyone to gather their strength to create the ultimate power, wiping out enemies and Kid Buu. Therefore, the battle for the future ended. Trunk and his allies spent the last wish of Dragon Ball to recover the damage caused by the battle, bring peace back to Earth and crush the villain’s ambition to rule the worlds.",https://romsfun.com/wp-content/uploads/2019/08/Dragonball-Z-Shin-Budokai-2-psp-poster.png,,Fighting,"March 20, 2007",Atari,EU|JP,540.58 M,"13,794",19,4.2,https://romsfun.com/download/dragonball-z-shin-budokai-2-11789,,
