id,title,url,console,description,mainImage,screenshots,genre,releaseDate,publisher,region,size,downloadCount,numberOfReviews,averageRating,downloadLink,directDownloadLink,romType
30117,Austin Powers – Welcome To My Underground Lair!,https://romsfun.com/roms/game-boy-color/austin-powers-welcome-to-my-underground-lair.html,game-boy-color,"“Austin Powers – Welcome To My Underground Lair!” is a platform-based video game, released by the publisher “RockStar Game” in 2000. The game was inspired by the developer “Austin Powers. Austin Powers – Welcome To My Underground Lair”. ! ” There is a plot revolving around Dr. Evil, the villain of the movie Austin Powers. The game has many mini-games, including Mojo Maze, Pac-man, Domination, RockStar Paper Scissors, and Kin-evil. Come to “Austin Powers – Welcome To My Underground Lair !” the player will first choose the background image, the interface for the game during the experience to their liking. In addition to the single-player mode, the game supports multiple players connected to each other via the internet. During gameplay, there will sometimes be a video cut from the original movie to guide the game’s story. With quite good graphics and great sound, “Austin Powers – Welcome To My Underground Lair!” Definitely, a good game for players to be entertained after hours of study and stressful work.",https://romsfun.com/wp-content/uploads/2019/09/39562front-2186.jpg,,Other,"September 18, 2000",Rockstar Games,EU|US,1.87MB,886,1,5,https://romsfun.com/download/austin-powers-welcome-to-my-underground-lair-21502,,
30108,Azure Dreams,https://romsfun.com/roms/game-boy-color/azure-dreams.html,game-boy-color,"Azure Dreams is an RPG, brought to fans by Nintendo in 1997. The game is set in the town of Monsbaiya, located in a barren desert. Although the desert town is hot and barren, it has great economic prospects because of a Monster Tower. The tower is the home of the most powerful monsters. An experienced tamer of monsters, Guy, also disappeared when he entered the tower. Guy’s son, at the age of 15, decided to take another friend to the top of the tower to save his father. Coming to Azure Dreams, players will transform into Koh (Guy’s son) and destroy all the monsters in the way while adventuring in the Monster tower. Each monster has hidden magic, so players must always pay attention to find suitable countermeasures.",https://romsfun.com/wp-content/uploads/2019/09/Hao-dang-cap.png,,Role-Playing,"November 13, 199",Konami,EU|US,774.67KB,926,1,5,https://romsfun.com/download/azure-dreams-20717,,
30073,Batman Beyond: Return Of The Joker,https://romsfun.com/roms/game-boy-color/batman-beyond-return-of-the-joker.html,game-boy-color,"Batman Beyond – Return Of The Joker is an action game produced by Kemco and released by Ubisoft to the player for the first time in 2000. The context of the game takes place 20 years after the hero Batman retired, but evil continues in Gotham City that a new gang called Jokerz has appeared and terrorized innocent people. However, Batman suspected that their plot was not only that and returned, later, he discovered the Joker – whom Batman destroyed but still alive and is the mastermind of Jokerz. You will play as Batman and can fight with all the weapons that Batman has. The game will have all 5 stages that you must go through to get to the end. With lots of advanced weapons and equipment, please help Batman protect Gotham City.",https://romsfun.com/wp-content/uploads/2019/09/batman-beyond-return-of-the-joker-usa-gameboy.png,,Other,"December 8, 2000",Ubisoft,JP|US,341.60KB,"1,195",1,5,https://romsfun.com/download/batman-beyond-return-of-the-joker-21397,,
30177,Batman Of The Future – Return Of The Joker,https://romsfun.com/roms/game-boy-color/batman-of-the-future-return-of-the-joker.html,game-boy-color,"Batman Of The Future – Return Of The Joker is a video game genre of Scrolling beat ’em up, brought to fans by UbiSoft in 2000. The game was inspired by the developer of the movie of the same name. Similar to the hit games of the time, such as Final Fight, coming to Batman Of The Future – Return Of The Joker, players will play the role of Batman and defeat all enemies in one-on-one confrontations. The game allows the player to choose one of the 4 available suites, and each outfit has its own special ability. The four extra pages are Standard, Offense, Defense, and Nimble. Although this feature is quite complicated for new players, once the player memorizes all the features of the costumes, BatMan will become invincible to all enemies.",https://romsfun.com/wp-content/uploads/2019/09/10233front-2220.jpg,,Action|Adventure,"December 8, 2000",Ubisoft,EU,341.60KB,674,1,5,https://romsfun.com/download/batman-of-the-future-return-of-the-joker-20591,,
30193,Batman: Chaos in Gotham,https://romsfun.com/roms/game-boy-color/batman-chaos-in-gotham.html,game-boy-color,"The Batman returns on Game Boy Color with BATMAN: Total Chaos in Gotham City. Based on the popular animated BATMAN series, this single-player action game allows you to don the cowl of one of two Bat-heroes: Batman or Batgirl. Some of the Dark Knight's famous arch-villains have escaped and are causing serious trouble in Gotham, and it's up to you to put them back where they belong. Everyone from Poison Ivy to the Clown Prince of Crime the Joker himself is here to wreak havoc and keep the caped crusader busy. Grab your utility belt and assault 18 stages of varied action that take you on a tour of Gotham City. Much of the action is played from a side-scrolling perspective, but some levels have you taking out the Batmobile or the Batcycle in overhead high-speed excitement. Naturally, Batman and Batgirl are both packing their usual assortment of weapons and tools including the Batarang, the grappling hook, smoke bombs, and more.",https://romsfun.com/wp-content/uploads/2023/06/Batman-Chaos-in-Gotham.jpg,,Platform,"April 16, 2001",Ubisoft,North America,375.58KB,633,0,0,https://romsfun.com/download/batman-chaos-in-gotham-108984,,
30103,Battle Tanx,https://romsfun.com/roms/game-boy-color/battle-tanx.html,game-boy-color,"Battle Tanx is an action game developed and released by fans in 1998. The game is the story of a gang that dropped a virus capable of killing up to 99.99% on impact. Facing with this figure, the player will transform into a hero standing up to fight with the gang and seek to destroy this virus. The game will include 17 different levels, and each level will be placed in the space of a famous city in the United States, such as New York, San Francisco, Chicago, … When starting the gameplay, your character will be equipped with a battle tank. If, during the battle, your tank is broken, the risk of loss will be very high. In addition, players can interact with the environment by destroying them to collect some necessary items.",https://romsfun.com/wp-content/uploads/2019/09/Battle-Tanx.png,,Simulator,March 2000,3DO,US,246.28KB,979,2,3,https://romsfun.com/download/battle-tanx-21442,,
30187,Bionic Commando: Elite Forces,https://romsfun.com/roms/game-boy-color/bionic-commando-elite-forces.html,game-boy-color,"Bionic Commando – Elite Forces is a Platform game, produced and developed by Nintendo and launched in 2000. The game’s setting is in peaceful Karina but has been terrorized by a cruel name is Arcturus. He is the leader of the Avars, an evil army that has persecuted Karinia for many years. And you will play as a member of the elite forces fighting the Avars army to rescue this land, as well as saving Joe – a member of the team captured by Avars. The character you play will be an unnamed sapper, but capable of using sniper rifles, and in addition, you also have other special skills to use in serious situations. Difficult missions are waiting ahead for the player to pass.",https://romsfun.com/wp-content/uploads/2019/09/1891front-2244.jpg,,Action|Platformer,"January 26, 2000",Nintendo,AU|US,919.37KB,654,1,5,https://romsfun.com/download/bionic-commando-elite-forces-21238,,Fan Translation
30162,Blade,https://romsfun.com/roms/game-boy-color/blade.html,game-boy-color,"Blade is an action game released by Hammerhead and released to fans in 2000. About the graphics in this version, though not appreciated with images that are relatively rough and have not been trained. In general, the sound design is a great point, thanks to the voiceover of professional actors. Entering the game, you will control your character to go to many locations where vampires attack to destroy them. Vampires can gather in the areas of warehouses, museums, streets, or even at nightclubs. They appear singly or in groups. To destroy them, players can use their fists or use light to shine on them (vampires are afraid of the light). Also, when the character has been increased to a certain level, you can use guns to attack them. This will help the character avoid the damage caused by vampires. However, the number of bullets is limited, so in addition to attacking them, the player must move to search and collect more ammunition for the fight. In addition, if the player has a bounty of bonuses, they can be exchanged for ammunition outside the stores before entering the match.",https://romsfun.com/wp-content/uploads/2019/09/Activision.jpg,,Action,"November 20, 2000",Activision,US,387.63KB,702,1,4,https://romsfun.com/download/blade-21586,,
30132,Bomberman Quest,https://romsfun.com/roms/game-boy-color/bomberman-quest.html,game-boy-color,"Once upon a time, in a galaxy far away… Bomberman was piloting the Bomber Shuttle, carrying monsters he’d fought and captured to Planet Bomber. Suddenly, the shuttle was struck by a powerful force, and its engines were stolen! The Bomber Shuttle was forced to make an emergency crash-landing on a nearby planet, and all the monsters on board took this opportunity to escape. It was then that Bomberman discovered this was all the work of the mysterious Four Commanders! Bomberman Quest has two different mode for you to enjoy: Normal Mode, an action RPG, and Battle Mode, where you can enjoy two-player battles against your friends using a Game Link cable. Can you help Bomberman defeat the Four Commanders?",https://romsfun.com/wp-content/uploads/2023/06/Bomberman-Quest.jpg,,Action|Role-Playing,"December 24, 1998",Electro Brain,,432.38KB,822,1,5,https://romsfun.com/download/bomberman-quest-109036,,Fan Translation
30161,Bugs Bunny in Crazy Castle 4,https://romsfun.com/roms/game-boy-color/bugs-bunny-in-crazy-castle-4.html,game-boy-color,"Bugs Bunny returns in BUGS BUNNYS CRAZY CASTLE 4 for Game Boy Color! Thinking he has found the Carrot Castle, Bugs has once again entered the Crazy Castle. You must help him escape in this single-player action or puzzle game. This time, more than 60 rooms await Bugs, and he'll have to use all of his wits and skills to escape with his ""hare"" intact. Once again, the Crazy Castle is loaded with traps and hazards that will cut your carrot-collecting career short so make sure you don't get reacquainted with them the hard way. As CRAZY CASTLE fans are probably used to, several Warner Bros. cartoon characters are here to keep Bugs on his toes. You'll have to fight off Daffy Duck, Yosemite Sam, Foghorn Leghorn, Pepe Le Pew, Tweety, and the Tazmanian Devil with one of a variety of weapons, or make tracks to the nearest safe spot. A password save will chart your progress so that you don't have to start from scratch each time you play.",https://romsfun.com/wp-content/uploads/2023/06/Bugs-Bunny-in-Crazy-Castle-4.jpg,,Platform,"July 1, 2000",Kemco,North America,354.35KB,704,0,5,https://romsfun.com/download/bugs-bunny-in-crazy-castle-4-109048,,
30083,Bugs Bunny: Crazy Castle 3,https://romsfun.com/roms/game-boy-color/bugs-bunny-crazy-castle-3.html,game-boy-color,"Bugs Bunny – Crazy Castle 3 is an adventure genre game developed by Kemco and first released by Nintendo to the player in 1997. You will play the role of Bugs when he finds out. That there is a treasure but do not know its exact location. However, many things will prevent you from coming to this treasure. You will have to go through all 61 levels ranging from easy to difficult, and each level will have 8 keys to help you get closer to the treasure. Try to go through all the levels to be able to collect enough keys. With a simple play mechanism with only 4 control buttons, along with interesting game modes with funny graphic images, Bugs Bunny – Crazy Castle 3 will be a very suitable game for you to entertain.",https://romsfun.com/wp-content/uploads/2019/09/36909_front.jpg,,Adventure,"January 29, 1999",Nintendo,EU|JP|US,160.61KB,"1,086",1,2.7,https://romsfun.com/download/bugs-bunny-crazy-castle-3-21328,,
30081,Casper,https://romsfun.com/roms/game-boy-color/casper.html,game-boy-color,"Casper is an action-adventure genre video game, brought to fans by InterPlay Productions in 1996. The game was inspired by the developer of the movie of the same name. Coming to Casper, players will transform into a ghost named Casper. The main task of the player is to control Casper to protect Kat Harvey from all dangers. Casper can fly through walls and obstacles, but the player is not allowed to control Casper too far from Kat. If not, Carrigan’s ghost will kidnap her, and the player fails. Casper video games are closely followed by the content of the original movie, thus giving players a sense of closeness and familiarity. In the process of passing the location of the mansion, the player must collect special objects, which allow Casper to form different types of objects and protect Kat from dangers. The game also has mirrors everywhere, which will help Kat and Casper move to other locations of the villa quickly. In addition, Casper can transform into electric bolts if enough wires are collected, which is also Casper’s strongest state.",https://romsfun.com/wp-content/uploads/2019/09/2262front-2308.jpg,,Action|Adventure,May 2000,Interplay,EU|US,369.18KB,"1,101",1,0,https://romsfun.com/download/casper-21508,,
30112,Catwoman,https://romsfun.com/roms/game-boy-color/catwoman.html,game-boy-color,"Catwoman is a strategy, adventure, and action game developed by Argonaut Games and released by fans in the year. The game is based on a hit movie of the same name but has been changed a bit about the situation that best suits this game series. Entering the game, you will transform into a heroine with the ability to move and attack agile. Your character will not only be able to move with his feet as usual but can use his whip to cling to walls and move. This helps the character save time to move while increasing attack speed. Your enemies can appear anywhere. Pay close attention, attack them first to give yourself an advantage. Winning each new map match will be unlocked, allowing you to join the new battle.",https://romsfun.com/wp-content/uploads/2019/09/38468front-2311.jpg,,Action,1999,Kemco,EU|US,359.08KB,904,1,5,https://romsfun.com/download/catwoman-21469,,Fan Translation
30130,Conker’s Pocket Tales,https://romsfun.com/roms/game-boy-color/conkers-pocket-tales.html,game-boy-color,"Conker’s Pocket Tales is an action-adventure video game, brought to fans by Rare publisher in 1999. The game is the first version of the popular Conker series. Conker’s Pocket Tales has a plot around Conker. Conker is on his way to finding his stolen birthday present in preparation for his new girlfriend. Then rescue his girlfriend Berri was kidnapped and imprisoned by Evil Acorn. Players will travel through the nooks and crannies of the map in search of their stolen gifts. In addition to searching and collecting gifts, players can also be attacked suddenly, sometimes encounter some puzzles. Thanks to the diversity of Conker’s Pocket Tales, you will never get bored during the game. In addition, the game has quite nice graphics and stable sound, providing a relatively good experience.",https://romsfun.com/wp-content/uploads/2019/09/37443front-2337.jpg,,Action|Adventure,8 June 1999,Rare,EU|US,880.98KB,827,1,4.3,https://romsfun.com/download/conkers-pocket-tales-20650,,
30186,Daffy Duck – Fowl Play,https://romsfun.com/roms/game-boy-color/daffy-duck-fowl-play.html,game-boy-color,"Daffy Duck – Fowl Play is an action genre video game brought to fans by Sunsoft in 2000. Daffy Duck – Fowl Play is an extremely popular game in Japan, extremely popular with young people. The game has a total of six levels, including the country, the lakeside; a forest; a bunch of dangerous jumps; some stinging scorpions; The last is the desert. Coming to Daffy Duck – Fowl Play, players will be transformed into Daffy. In each level, players will start with five lives. Each time a player is captured by an enemy, falls into an enemy’s trap, or the character’s energy is depleted, one life is deducted. When the player destroys an enemy, some of his / her energy may be dropped. Looting them up to restore energy for your character. During the adventure, players can collect money and a few items. Use the money to buy extra equipment as well as special items to maximize the ability to overcome the game levels.",https://romsfun.com/wp-content/uploads/2019/09/anhj.png,,Action|Platformer,December 1999,SunSoft,EU|US,314.33KB,654,1,0,https://romsfun.com/download/daffy-duck-fowl-play-21505,,
30164,Dinosaur,https://romsfun.com/roms/game-boy-color/dinosaur.html,game-boy-color,"Carnivores: Dinosaur Hunter is a game released by BEATSHAPERS in 2012. Coming to the game, you will enter a world of hundreds of millions of years ago when the earth was full of scary dinosaurs. You will play the role of a hunter to explore and hunt dinosaurs, but be careful because they have the ability to hear, see, and feel very well. If not careful, you will become the prey of a hunt. There are 15 different types of dinosaurs in 5 locations with different environmental conditions, so make use of these natural features to make it easier to hunt. In addition, you will be able to choose and equip yourself with weapons, along with support from radar and maps to hunt. Along with the beautiful 3D images, it will bring a great experience for players.",https://romsfun.com/wp-content/uploads/2019/09/disneys-dinosaur-game-boy-color-2400.jpg,,Action,"May 19, 2000",Ubisoft,EU|US,743.50KB,700,1,5,https://romsfun.com/download/dinosaur-21385,,
30035,Disney’s Tarzan,https://romsfun.com/roms/game-boy-color/disneys-tarzan.html,game-boy-color,"Disney’s Tarzan is a game in the role-playing genre, the dynamic story of the adventure of Tarzan was released in 1999. You will play the role of Tarzan – a human but raised in the forest, so have health and extraordinary moving skills like the animals in the forest. Adventure with your green mates with jungle adventures.
Your weapon will be the fruits of the forest to confront the fierce animals in the forest, as well as the wicked hunters hunt the animals in the forest. With graphics appreciated at the time of 1999, the game will help you relive sweet childhood memories and the exciting adventures of Tarzan in the vast forests.",https://romsfun.com/wp-content/uploads/2019/09/Disneys-Tarzan-GBC-poster.jpg,,Action|Platformer,"June 24, 1999",Activision,DE|EU|FR|US,955.48KB,"2,192",1,4,https://romsfun.com/download/disneys-tarzan-21235,,
30109,Donald Duck: Quack Attack,https://romsfun.com/roms/game-boy-color/donald-duck-quack-attack.html,game-boy-color,"Donald Duck – Quack Attack is a role-playing game produced in 2001, adapted from the famous cartoon film of the same name. You will play the role of Donald in your favorite movie, not just Donald, but also other characters like Louie Huey, Dewey, and more. You will control your character to run through many obstacles, evade enemies who get in your way so you can save your girlfriend Daisy. You will have to go through 4 types of maps, with 20 different levels from easy to difficult, and each level is not simple to overcome. With 3D graphics that were supposed to be excellent at that time, it would give you images and effects good enough for you to experience the game in the best way.",https://romsfun.com/wp-content/uploads/2019/09/Donald-Duck-Quack-Attack-gbc-poster.png,,Platformer,"October 19, 2000",Ubisoft,EU|Spanish|US,1.07MB,928,1,4,https://romsfun.com/download/donald-duck-quack-attack-21334,,Fan Translation
30158,Donkey Kong 2001,https://romsfun.com/roms/game-boy-color/donkey-kong-2001.html,game-boy-color,,http://romsfun.com/wp-content/uploads/2019/09/Donkey-Kong-2001.jpg,,Action,1994,Nintendo,JP,1.15MB,716,1,5,https://romsfun.com/download/donkey-kong-2001-20409,,
30023,Donkey Kong Country,https://romsfun.com/roms/game-boy-color/donkey-kong-country-3.html,game-boy-color,"Donkey Kong Country is a Platform game developed by Rare and launched in 1994. The game is the story revolving around the duo Donkey Kong and Diddy Kong. Controlling one of the two main characters, the player’s task is to retrieve and store the bananas that were stolen by King K. Rool and his minions – the Kremlings. Entering the game, you will be able to set foot in a jungle world designed with huge trees and hundreds of different animals. Driving your characters to move quickly in the forest, finding opponents and attacking them as stomping, or stoning them is your task. Each enemy will have different attack and defense skills, so players need to have reasonable tactics to defeat them and regain their bananas.",https://romsfun.com/wp-content/uploads/2019/09/zk.jpg,,Platformer,21 November 1994,Nintendo,US,1.08MB,"2,845",1,4.3,https://romsfun.com/download/donkey-kong-country-3-20320,,
30147,Donkey Kong GB – Dinky Kong & Dixie Kong,https://romsfun.com/roms/game-boy-color/donkey-kong-gb-dinky-kong-dixie-kong.html,game-boy-color,"Donkey Kong GB – Dinky Kong & Dixie Kong is an adventure role-playing video game, brought to fans by Nintendo in 2000. The game is the 3rd version in the Donkey Kong GB game series. The game revolves around Donkey Kong and Diddy Kong, both on their way to “The Lost World.” Donkey Kong GB – Dinky Kong & Dixie Kong still have the same gameplay as the previous installments, but it has added a few new items. Players still use the A button to jump, B button to roll and grab the crate. The Select button allows the player to change the control between the characters Donkey Kong and Diddy Kong, but only the Kong that the player controls will be displayed on the screen. Due to the small screen, Donkey Kong and Diddy Kong actually bring quite an uncomfortable experience. Because when the enemy attacked Kong (not controlled by the player, so it could not be detected), the remaining Kong kept losing energy, and the game ended, if the player was not observant.",https://romsfun.com/wp-content/uploads/2019/09/69886front-2420.jpg,,Action|Platformer,"January 28, 2000",Nintendo,JP|Spanish,348.48KB,755,1,5,https://romsfun.com/download/donkey-kong-gb-dinky-kong-dixie-kong-20735,,Fan Translation
30080,Dragon Ball Z – Densetsu No Chou Senshitachi,https://romsfun.com/roms/game-boy-color/dragon-ball-z-densetsu-no-chou-senshitachi.html,game-boy-color,"If you’re fed up with complex intellect or simple adventure and are looking for a more challenging action game, then Dragon Ball Z – Densetsu No Chou Senshitachi is an attractive version for you. The game has been greatly improved in terms of features and gameplay, promising to bring players the best experience. In terms of graphics, though only rated at average with images that are relatively simple and not sharp, but it still scored thanks to the harmonious color combination. There will be two game modes in this release: story mode and battle mode. In story mode, players will interact with the environment and other characters. The battle mode is where the battles will take place one after another, using his defensive offensive skills the character will quickly destroy the opponent.",https://romsfun.com/wp-content/uploads/2019/09/Banpresto.jpg,,Platformer,1992,Banpresto,JP,659.00KB,"1,131",1,4,https://romsfun.com/download/dragon-ball-z-densetsu-no-chou-senshitachi-21463,,
30175,Dragon Ball Z – Guerreros De Leyenda (S),https://romsfun.com/roms/game-boy-color/dragon-ball-z-guerreros-de-leyenda-s.html,game-boy-color,"Dragon Ball Z – Guerreros De Leyenda (S) is a visual novel genre video game, first released for fans by Daisuke Nishio in 1993. Because the game is a visual novel genre, players do not have to do much but mainly follow the game and offer a few options to guide the storyline. The game has a plot revolving around the fight of the super Saiyan with Broly. Millionaire Jagger Batta has the plot to rule the world, but all are stopped by the super heroes. However, he always thought that Santa was the one who obstructed his dream. Once, Jagger Batta forced Santa to go to an island (where he raised the gene mutation creatures). But luckily for Santa, there are Trunks and Goten with him. After discovering the island, Trunks and Goten realized that Jagger Batta was able to revive even Broly – the most powerful and cruel landlord of Saiyan history.",https://romsfun.com/wp-content/uploads/2019/09/Dragon-Ball-Z-Guerreros-de-Leyenda-gameboy.jpg,,Adventure,1999,Infogrames,US,666.47KB,683,1,5,https://romsfun.com/download/dragon-ball-z-guerreros-de-leyenda-s-20578,,
30018,Dragon Ball Z – Legendary Super Warriors,https://romsfun.com/roms/game-boy-color/dragon-ball-z-legendary-super-warriors.html,game-boy-color,"Dragon Ball Z – Legendary Super Warriors is an action fighting game, developed exclusively for the Boy Color game system. Entering the game, you will be taken to a vivid world with lots of highly dramatic matches. Transforming into Saga, players can use attack techniques to destroy opponents. Also, if using additional support items, the power will be greatly increased. Items can appear after the character has defeated several opponents, or purchased outside the store. There are up to 125 cards in this version, using each one will help you recreate and participate in a battle that you require. The feature allows customizing the character to make it easier for the character to change the main power in each match, whether it be moving at a faster speed, or maybe using punches with greater strength. In addition to the battle mode, players can participate and the story mode where the character will be set in a new world with quite interesting situations when interacting with other characters and surroundings. To score points in this mode, the character will have to correctly answer a few questions related to the situation in the story.",https://romsfun.com/wp-content/uploads/2019/09/Dragon-Ball-Z-Legendary-Super-Warriors.jpg,,Fighting,"June 30, 2002",Bandai,EU|US,661.54KB,"3,429",4,3.5,https://romsfun.com/download/dragon-ball-z-legendary-super-warriors-20311,,
30160,Dragon Ball Z: Legendary Super Warriors,https://romsfun.com/roms/game-boy-color/dragon-ball-z-legendary-super-warriors-2.html,game-boy-color,"Dragon Ball Z: Legendary Super Warriors is a mixture of a card game and a turn-based fighting game for the Game Boy Color. The game is played with original in-game cards for attacks, techniques and support items and initially has only two modes trade and story. Legendary Super Warriors’ story spans from the Saiyan saga to the end of the Buu Saga. Once beaten, a battle mode is unlocked, allowing players to square off with random enemies. Once the game is beaten, any character is usable in any battle, such as Frieza vs. Cell.",https://romsfun.com/wp-content/uploads/2023/06/Dragon-Ball-Z-Legendary-Super-Warriors.jpg,,Role-Playing|Strategy,"June 30, 2002",Banpresto,France,661.54KB,711,0,0,https://romsfun.com/download/dragon-ball-z-legendary-super-warriors-2-109272,,
